,is_ambig,is_correct,is_human,is_context_true_first,percent_certainty_of_correct
58,False,False,False,True,0.4493926344647597
59,False,True,False,False,0.5813030906443133
60,False,False,False,True,0.4843800842769844
61,False,False,True,False,0.3923368301671084
62,False,True,False,False,0.6150878555160665
63,False,True,False,False,0.5506073655352404
64,False,True,True,False,0.5117166047041654
65,False,False,False,True,0.4610167793123159
66,False,False,False,True,0.46879062662624377
67,False,False,True,False,0.47268347662043286
68,False,True,False,False,0.6297746074044134
69,False,True,True,True,0.5312093733737563
70,False,True,True,False,0.640635854839898
71,False,False,False,True,0.3960681662740417
72,False,False,True,False,0.4532618480153861
73,False,False,False,True,0.46490157137338844
74,False,True,False,True,0.5350984286266115
75,False,False,False,False,0.5
76,False,True,True,True,0.5774953651858117
77,False,True,False,False,0.5428632831725052
78,False,False,False,True,0.39233683016710835
79,False,False,False,True,0.4610167793123159
80,False,False,True,False,0.4649015713733885
81,False,True,False,False,0.588889130767832
82,False,True,False,False,0.6187804337438502
83,False,False,False,True,0.37754066879814546
84,False,True,True,True,0.5544704649604273
85,False,False,False,True,0.35220177524832036
86,False,False,True,False,0.4571367168274948
87,False,False,True,False,0.39233683016710835
88,False,True,True,True,0.5312093733737563
89,False,True,True,False,0.5544704649604273
90,False,True,True,False,0.5273165233795671
91,False,False,True,False,0.42632159254749036
92,False,False,True,False,0.42250463481418826
93,False,False,True,False,0.4571367168274948
94,False,True,False,False,0.6076631698328916
95,False,True,True,True,0.600188359260205
96,False,False,False,True,0.4378234991142019
97,False,False,True,False,0.44167300566462553
98,False,True,True,True,0.523420348936324
99,False,False,False,True,0.4726834766204328
100,False,True,False,True,0.5117166047041654
101,False,False,False,True,0.4455295350395727
102,False,True,True,True,0.5926665999540698
103,False,False,True,False,0.4960938294709195
104,False,False,False,True,0.480478678047907
105,False,False,False,True,0.48438008427698437
106,False,False,True,True,0.49218813572079556
107,False,False,True,True,0.4921881357207956
108,False,False,False,False,0.4960938294709195
109,False,True,True,True,0.5
110,False,True,True,False,0.5660185351961015
111,False,True,False,False,0.5621765008857981
112,False,False,True,False,0.49218813572079556
113,False,False,False,True,0.341582499438317
114,False,False,True,True,0.48828339529583464
115,False,True,False,False,0.5156199157230156
116,False,True,True,True,0.519521321952093
117,False,True,True,True,0.5926665999540698
118,False,False,True,False,0.48438008427698437
119,False,True,True,False,0.5039061705290805
120,False,False,False,True,0.4921881357207955
121,False,True,True,True,0.588889130767832
122,False,False,True,False,0.49218813572079556
123,False,False,True,False,0.3960681662740417
124,False,False,False,True,0.480478678047907
125,False,True,True,True,0.5506073655352404
126,False,True,False,False,0.5621765008857982
127,False,True,False,False,0.5851011542032312
128,False,False,False,True,0.3812195662561499
129,False,True,False,True,0.5039061705290805
130,False,False,False,True,0.44167300566462553
131,False,True,True,False,0.5078118642792044
132,False,True,False,True,0.5117166047041654
133,False,True,True,False,0.5774953651858118
134,False,True,False,False,0.5583269943353744
135,False,False,True,False,0.42250463481418826
136,False,False,True,False,0.45326184801538616
137,False,True,True,True,0.5117166047041654
138,False,False,True,False,0.373875808818685
139,False,False,True,False,0.36658974324230986
140,False,True,True,False,0.5428632831725052
141,False,True,True,True,0.6076631698328916
142,False,True,True,True,0.5
143,False,False,False,True,0.43398146480389854
144,False,True,True,True,0.5698526514141571
145,False,True,True,False,0.5117166047041652
146,False,True,True,False,0.5583269943353745
147,False,False,True,False,0.45713671682749485
148,False,True,True,False,0.5273165233795672
149,False,True,False,False,0.5389832206876841
150,False,False,False,True,0.3960681662740417
151,False,True,True,False,0.5273165233795671
152,False,True,True,True,0.5428632831725052
153,False,True,True,False,0.5039061705290805
154,False,False,False,True,0.36658973632215985
155,False,True,False,True,0.5312093733737563
156,False,True,True,True,0.5312093733737563
157,False,False,False,True,0.5
158,False,True,False,True,0.5117166047041654
159,False,True,False,False,0.5813030906443133
160,False,True,False,False,0.5312093733737563
161,False,True,False,False,0.588889130767832
162,False,True,False,False,0.5774953651858117
163,False,False,False,True,0.44939263446475963
164,False,False,True,False,0.4378234991142019
165,False,True,True,True,0.5312093733737563
166,False,False,True,True,0.4960938294709195
167,False,False,True,True,0.4960938294709195
168,False,True,True,False,0.5621765008857982
169,False,True,True,True,0.5467381519846138
170,False,True,False,True,0.5273165233795671
171,False,False,False,False,0.5
172,False,True,False,False,0.600188359260205
173,False,True,False,False,0.5660185351961015
174,False,False,True,False,0.43398146480389854
175,False,True,True,True,0.5156199157230156
176,False,True,True,True,0.5774953651858118
177,False,True,False,False,0.5389832206876841
178,False,True,False,True,0.5156199157230157
179,False,False,False,True,0.44939263446475963
180,False,False,False,True,0.4726834766204328
181,False,False,False,True,0.5
182,False,True,True,True,0.5428632831725052
183,False,True,True,False,0.5736784074525096
184,False,True,False,False,0.6297746143530797
185,False,False,True,False,0.45713671682749474
186,False,True,False,False,0.5813030906443134
187,False,False,False,True,0.41869690935568665
188,False,True,True,True,0.5428632831725052
189,False,True,True,True,0.6150878555160665
190,False,True,True,True,0.5583269943353745
191,False,False,False,True,0.4843800842769844
192,False,True,True,False,0.5506073655352404
193,False,False,True,True,0.49218813572079556
194,False,False,True,False,0.4455295350395727
195,False,False,True,True,0.49609382947091946
196,False,True,True,True,0.5736784074525096
197,False,False,True,False,0.4649015713733885
198,False,False,True,False,0.399811640739795
199,False,True,True,True,0.5312093733737563
200,False,False,True,False,0.47268347662043286
201,False,False,False,True,0.48438008427698437
202,False,False,True,False,0.4571367168274948
203,False,False,False,True,0.45326184801538616
204,False,True,True,False,0.5544704649604273
205,False,True,True,True,0.5117166047041654
206,False,True,False,False,0.6477982179521103
207,False,False,True,False,0.45326184801538616
208,False,True,True,True,0.5583269943353745
209,False,False,False,False,0.4960938294709195
210,False,True,True,True,0.5117166047041654
211,False,False,True,False,0.3923368301671084
212,False,True,False,False,0.6513548646660543
213,False,False,True,True,0.4921881357207956
214,False,True,False,True,0.5039061705290805
215,False,False,True,False,0.46490157137338844
216,False,False,True,False,0.47657965106367595
217,False,False,False,False,0.4960938294709195
218,False,False,False,False,0.49218813572079556
219,False,True,True,True,0.5698526514141571
220,False,False,False,True,0.4726834766204328
221,False,True,False,False,0.5078118642792044
222,False,True,True,True,0.5273165233795671
223,False,False,False,True,0.4416730056646256
224,False,True,True,True,0.5544704649604273
225,False,True,False,True,0.5039061705290805
226,False,False,True,False,0.3629691917376783
227,False,False,False,True,0.47657965106367595
228,False,False,False,True,0.4610167793123159
229,False,True,False,False,0.6113819732941511
230,False,False,False,True,0.480478678047907
231,False,False,False,True,0.4532618480153861
232,False,False,False,True,0.5
233,False,False,False,True,0.4843800842769844
234,False,True,True,True,0.6187804337438501
235,False,False,True,False,0.45326184801538616
236,False,False,False,True,0.4455295350395727
237,False,False,True,False,0.41111086923216794
238,False,False,False,True,0.42632159254749036
239,False,False,False,True,0.480478678047907
240,False,True,True,True,0.5350984286266115
241,False,False,True,False,0.4610167793123159
242,False,False,False,True,0.48438008427698437
243,False,True,False,False,0.5389832206876841
244,False,False,True,False,0.46879062662624377
245,False,False,False,True,0.49218813572079556
246,False,False,True,False,0.45713671682749485
247,False,True,False,True,0.5117166047041654
248,False,False,True,True,0.46879062662624377
249,False,True,True,True,0.5389832206876841
250,False,True,True,True,0.523420348936324
251,False,True,False,False,0.5583269943353745
252,False,False,True,True,0.47268347662043286
253,False,False,False,True,0.48047867804790706
254,False,False,False,True,0.46879062662624377
255,False,True,True,True,0.5926665999540698
256,False,True,False,True,0.5156199157230157
257,False,True,True,True,0.5117166047041652
258,False,True,False,False,0.5621765008857981
259,False,True,False,False,0.6150878555160665
260,False,True,False,False,0.5467381519846138
261,False,True,False,False,0.5389832206876841
262,False,True,False,False,0.5736784074525098
263,False,True,False,False,0.5774953651858118
264,False,True,False,False,0.5774953651858118
265,False,True,True,False,0.5117166047041654
266,False,True,True,False,0.5698526514141571
267,False,False,True,False,0.4186969093556867
268,False,True,True,True,0.5428632831725052
269,False,True,True,True,0.5039061705290805
270,False,True,True,True,0.588889130767832
271,False,True,False,True,0.5156199157230157
272,False,False,True,False,0.46879062662624377
273,False,False,False,True,0.43398146480389854
274,False,False,False,True,0.4882833952958347
275,False,False,False,True,0.5
276,False,True,False,False,0.5350984286266116
277,False,True,True,True,0.5
278,False,False,False,True,0.399811640739795
279,False,True,True,True,0.5350984286266115
280,False,True,False,True,0.5039061705290805
281,False,True,True,False,0.5583269943353745
282,False,True,False,False,0.5583269943353745
283,False,True,False,False,0.6297746074044134
284,False,False,False,True,0.4339814648038985
285,False,True,False,False,0.5660185351961015
286,False,False,True,False,0.42250463481418826
287,False,False,False,True,0.47268347662043286
288,False,False,False,True,0.4493926344647597
289,False,False,False,True,0.48438008427698437
290,False,True,False,False,0.546738151984614
291,False,False,False,True,0.4378234991142019
292,False,False,True,False,0.44552953503957266
293,False,True,True,True,0.5621765008857981
294,False,True,True,True,0.5117166047041652
295,False,True,False,False,0.5195213219520929
296,False,False,True,False,0.43014734858584286
297,False,False,True,False,0.44939263446475963
298,False,True,True,True,0.5312093733737563
299,False,False,False,True,0.4571367168274948
300,False,False,False,True,0.4301473485858429
301,False,True,False,False,0.5273165233795671
302,False,True,False,False,0.640635868562172
303,False,False,True,False,0.4960938294709195
304,False,False,False,False,0.476579651063676
305,False,False,False,True,0.411110869232168
306,False,True,True,True,0.588889130767832
307,False,True,True,True,0.5
308,False,False,True,False,0.40733340004593027
309,False,True,True,True,0.6039318337259583
310,False,False,True,False,0.44939263446475963
311,False,False,True,False,0.42250463481418826
312,False,True,True,True,0.5
313,False,False,True,False,0.42250463481418826
314,False,False,True,False,0.46879062662624377
315,False,False,True,False,0.46879062662624377
316,False,True,True,True,0.5273165233795671
317,False,False,True,False,0.4378234991142019
318,False,False,False,True,0.411110869232168
319,False,False,False,True,0.4416730056646256
320,False,False,True,False,0.4843800842769844
321,False,True,True,True,0.5312093733737563
322,False,False,False,True,0.42250463481418826
323,False,True,False,False,0.5964331462646254
324,False,True,False,False,0.6548947357776796
325,False,True,False,False,0.5389832206876841
326,False,True,True,True,0.5926665999540698
327,False,True,True,True,0.5350984286266115
328,False,False,False,True,0.40356685373537454
329,False,True,False,True,0.5156199157230157
330,False,False,False,True,0.46101677931231594
331,False,True,False,True,0.5039061705290805
332,False,False,True,False,0.40356685373537454
333,False,False,True,False,0.47268347662043286
334,False,False,False,True,0.4378234991142019
335,False,False,True,False,0.411110869232168
336,False,True,True,True,0.6334102636778401
337,False,False,True,False,0.40733340004593027
338,False,True,False,True,0.5389832206876841
339,False,True,False,False,0.5117166047041654
340,False,True,False,False,0.5698526514141571
341,False,True,True,True,0.5544704649604273
342,False,False,True,False,0.48438008427698437
343,False,False,False,True,0.4726834766204329
344,False,False,False,True,0.476579651063676
345,False,False,True,False,0.411110869232168
346,False,False,False,True,0.44939263446475963
347,False,True,True,False,0.5389832206876841
348,False,False,True,True,0.48828339529583464
349,False,True,False,False,0.588889130767832
350,False,False,False,True,0.4186969093556867
351,False,True,True,False,0.5
352,False,True,True,True,0.538983220687684
353,False,True,True,True,0.5156199157230156
354,False,True,True,False,0.523420348936324
355,False,False,False,False,0.4960938294709195
356,False,False,True,False,0.399811640739795
357,False,False,True,False,0.44167300566462553
358,False,False,False,True,0.44552953503957277
359,False,True,False,False,0.5312093733737563
360,False,False,True,False,0.4921881357207955
361,False,True,True,True,0.5583269943353745
362,False,True,False,False,0.519521321952093
363,False,False,True,False,0.4687906266262437
364,False,True,True,True,0.5350984286266116
365,False,False,False,True,0.48047867804790706
366,False,True,True,True,0.5389832206876841
367,False,True,True,True,0.5467381519846138
368,False,True,False,False,0.6261241772283034
369,False,True,True,True,0.6076631698328916
370,False,False,False,True,0.44167300566462553
371,False,True,True,True,0.5312093733737563
372,False,True,True,False,0.5078118642792044
373,False,False,False,True,0.45326184801538616
374,False,False,False,True,0.48828339529583464
375,False,False,False,True,0.41869690935568665
376,False,False,False,True,0.5
377,False,False,True,False,0.4960938294709195
378,False,False,True,False,0.4455295350395727
379,False,True,False,False,0.6076631698328916
380,False,False,True,False,0.48047867804790706
381,False,True,True,True,0.5117166047041654
382,False,True,True,True,0.5117166047041654
383,False,True,False,True,0.5156199157230157
384,False,False,True,False,0.40733340004593027
385,False,False,True,False,0.38491214448393346
386,False,True,True,True,0.5156199157230156
387,False,False,True,False,0.4571367168274948
388,False,True,True,True,0.5428632831725052
389,False,False,False,True,0.47657965106367595
390,False,False,False,True,0.48438008427698437
391,False,True,False,False,0.6584174938590246
392,False,True,True,True,0.5774953651858117
393,False,False,True,False,0.44939263446475963
394,False,True,False,False,0.5039061705290805
395,False,True,False,False,0.5964331462646255
396,False,False,True,False,0.411110869232168
397,False,True,True,True,0.5544704649604273
398,False,True,False,False,0.5583269943353744
399,False,True,True,True,0.5039061705290805
400,False,True,False,False,0.63341024983754
401,False,False,True,False,0.399811640739795
402,False,True,True,True,0.523420348936324
403,False,True,True,True,0.523420348936324
404,False,True,False,False,0.5506073655352404
405,False,True,True,False,0.5350984286266115
406,False,True,True,True,0.5312093733737563
407,False,True,True,True,0.5
408,False,False,True,False,0.49218813572079556
409,False,True,True,True,0.5698526514141571
410,False,True,False,False,0.5621765008857981
411,False,False,False,True,0.42250463481418826
412,False,True,False,False,0.5660185351961015
413,False,False,False,True,0.41111086923216805
414,False,True,False,False,0.6619228825191872
415,False,False,True,False,0.4610167793123159
416,False,False,True,False,0.4649015713733885
417,False,True,False,False,0.5350984286266116
418,False,False,True,False,0.41869690935568665
419,False,True,True,True,0.5544704649604273
420,False,False,False,True,0.42250463481418826
421,False,True,True,True,0.640635854839898
422,False,False,False,True,0.4263215925474903
423,False,False,True,False,0.4186969093556867
424,False,True,False,True,0.5039061705290805
425,False,False,False,True,0.4416730056646256
426,False,False,False,True,0.399811640739795
427,False,True,False,False,0.5698526514141571
428,False,True,False,False,0.5736784074525096
429,False,False,True,False,0.40356685373537454
430,False,True,False,False,0.6150878555160665
431,False,True,False,False,0.5964331462646255
432,False,False,False,True,0.44167300566462564
433,False,True,False,False,0.5698526514141571
434,False,True,True,False,0.5621765008857982
435,False,False,False,True,0.46879062662624377
436,False,True,False,False,0.5273165233795671
437,False,True,False,False,0.519521321952093
438,False,True,False,False,0.5312093733737563
439,False,True,True,True,0.5583269943353745
440,False,True,True,True,0.519521321952093
441,False,True,True,True,0.5736784074525096
442,False,True,False,False,0.5273165233795671
443,False,True,True,True,0.5273165233795671
444,False,True,False,False,0.5926665999540698
445,False,True,False,False,0.611381973294151
446,False,False,True,False,0.46490157137338844
447,False,True,True,True,0.5698526514141571
448,False,True,False,False,0.5156199157230157
449,False,True,False,False,0.519521321952093
450,False,True,True,True,0.6150878555160665
451,False,False,True,False,0.47268347662043286
452,False,True,False,True,0.5273165233795671
453,False,True,False,False,0.6334102775181399
454,False,False,False,True,0.4263215925474903
455,False,True,False,False,0.588889130767832
456,False,True,True,True,0.5467381519846138
457,False,True,False,True,0.5039061705290805
458,False,False,False,True,0.4571367168274948
459,False,False,True,False,0.4225046348141882
460,False,False,False,True,0.4416730056646256
461,False,True,True,False,0.5583269943353744
462,False,True,True,True,0.519521321952093
463,False,False,False,True,0.4186969093556867
464,False,False,False,True,0.48438008427698437
465,False,False,True,False,0.41489884579676883
466,False,True,True,True,0.5813030906443133
467,False,True,True,True,0.5583269943353745
468,False,False,True,False,0.49218813572079556
469,False,False,True,False,0.47268347662043286
470,False,False,True,False,0.40733340004593027
471,False,True,False,False,0.6113819732941511
472,False,False,True,False,0.3775406687981454
473,False,True,False,False,0.5506073655352404
474,False,False,False,True,0.42250463481418826
475,False,False,False,False,0.4649015713733885
476,False,True,False,True,0.5506073655352404
477,False,True,False,False,0.5964331462646254
478,False,True,False,False,0.6370307806984444
479,False,False,True,False,0.37754067580180184
480,False,False,True,False,0.43014734858584286
481,False,True,True,True,0.5428632831725052
482,False,True,True,True,0.546738151984614
483,False,True,False,False,0.6187804337438501
484,False,True,False,True,0.5156199157230157
485,False,True,True,False,0.6187804337438501
486,False,False,True,False,0.3665897294020099
487,False,False,False,True,0.4687906266262437
488,False,True,True,True,0.5117166047041654
489,False,False,True,False,0.48047867804790706
490,False,True,True,True,0.6261241702517975
491,False,False,True,False,0.4882833952958347
492,False,True,False,False,0.5926665999540698
493,False,False,True,False,0.4378234991142019
494,False,True,True,False,0.5621765008857982
495,False,False,True,False,0.40356685373537454
496,False,False,False,True,0.47268347662043286
497,False,True,True,True,0.5506073655352404
498,False,False,True,False,0.4416730056646256
499,False,True,False,False,0.600188359260205
