,is_ambig,is_correct,is_human,is_context_true_first,percent_certainty_of_correct
82,False,False,True,True,0.47657965106367595
83,False,True,True,True,0.5350984286266115
84,False,True,False,False,0.5813030906443133
85,False,False,False,False,0.48828339529583464
86,False,True,False,False,0.5117166047041654
87,False,True,False,True,0.5039061705290805
88,False,True,True,True,0.5506073655352404
89,False,False,False,True,0.43014734858584286
90,False,False,False,True,0.3849121444839335
91,False,True,False,False,0.6187804337438501
92,False,False,True,False,0.40733340004593027
93,False,True,True,True,0.5428632831725052
94,False,True,True,True,0.5195213219520929
95,False,True,True,True,0.5506073655352404
96,False,False,False,True,0.4960938294709195
97,False,False,True,False,0.42632159254749036
98,False,True,True,False,0.523420348936324
99,False,False,False,True,0.4455295350395727
100,False,False,True,False,0.46101677931231594
101,False,False,False,True,0.48828339529583464
102,False,True,False,False,0.6150878555160665
103,False,False,False,True,0.48438008427698437
104,False,True,False,True,0.5117166047041654
105,False,True,True,True,0.6548947290421275
106,False,False,False,True,0.4843800842769843
107,False,False,False,False,0.5
108,False,False,False,True,0.42632159254749036
109,False,True,False,True,0.5273165233795671
110,False,True,False,False,0.5350984286266115
111,False,False,True,False,0.43014734858584286
112,False,True,True,True,0.5312093733737562
113,False,False,True,False,0.40356685373537454
114,False,False,True,False,0.4687906266262437
115,False,True,True,False,0.5350984286266115
116,False,True,True,True,0.5273165233795671
117,False,True,True,False,0.5312093733737562
118,False,True,False,False,0.5350984286266115
119,False,True,True,True,0.5467381519846138
120,False,True,False,False,0.588889130767832
121,False,False,True,False,0.3775406687981454
122,False,True,True,True,0.5736784074525098
123,False,True,True,True,0.5736784074525096
124,False,True,True,False,0.5544704649604273
125,False,True,False,False,0.5660185351961015
126,False,True,False,False,0.6039318337259584
127,False,True,True,True,0.5389832206876841
128,False,False,True,False,0.4035668537353746
129,False,False,False,True,0.4687906266262437
130,False,True,False,False,0.519521321952093
131,False,False,True,False,0.46490157137338844
132,False,False,False,True,0.4455295350395727
133,False,True,False,False,0.6297746074044134
134,False,False,True,False,0.39233683016710835
135,False,False,True,False,0.4882833952958347
136,False,True,True,False,0.5312093733737563
137,False,False,True,False,0.4610167793123159
138,False,False,True,True,0.4960938294709195
139,False,True,False,True,0.5312093733737562
140,False,True,False,False,0.6150878555160665
141,False,True,False,False,0.5389832206876841
142,False,False,False,True,0.39606816627404173
143,False,True,True,True,0.5312093733737563
144,False,False,True,False,0.42632159254749036
145,False,True,False,False,0.5312093733737562
146,False,False,False,True,0.43398146480389854
147,False,True,True,True,0.5851011542032312
148,False,True,True,True,0.523420348936324
149,False,False,True,False,0.4649015713733885
150,False,False,True,True,0.4921881357207956
151,False,False,True,False,0.4416730056646256
152,False,False,True,True,0.43014734858584286
153,False,False,True,False,0.47268347662043286
154,False,True,False,False,0.5389832206876841
155,False,False,False,False,0.48047867804790706
156,False,True,False,False,0.6224593312018545
157,False,False,True,False,0.4225046348141882
158,False,False,False,True,0.45326184801538616
159,False,False,True,False,0.48047867804790706
160,False,False,True,False,0.40733340004593027
161,False,True,False,True,0.5078118642792044
162,False,False,True,True,0.49218813572079556
163,False,True,False,True,0.5078118642792044
164,False,False,False,True,0.46879062662624377
165,False,True,True,True,0.5506073655352404
166,False,True,True,False,0.538983220687684
167,False,False,False,True,0.4455295350395727
168,False,True,True,False,0.5544704649604273
169,False,True,False,False,0.5156199157230157
170,False,False,True,False,0.3960681662740417
171,False,True,True,True,0.5350984286266115
172,False,True,False,False,0.5312093733737563
173,False,False,False,True,0.4455295350395727
174,False,True,True,False,0.5621765008857981
175,False,True,False,False,0.5926665999540698
176,False,True,True,True,0.5
177,False,True,True,True,0.5583269943353744
178,False,True,True,True,0.5851011542032312
179,False,True,True,False,0.5389832206876841
180,False,True,True,True,0.600188359260205
181,False,False,True,False,0.41869690935568665
182,False,True,True,True,0.5078118642792044
183,False,False,False,True,0.4571367168274948
184,False,True,False,False,0.5660185351961015
185,False,False,False,True,0.480478678047907
186,False,False,True,False,0.4882833952958347
187,False,True,True,True,0.5467381519846138
188,False,False,True,False,0.4687906266262437
189,False,True,True,True,0.5156199157230157
190,False,False,False,True,0.45713671682749485
191,False,True,False,False,0.5813030906443133
192,False,False,False,True,0.46490157137338844
193,False,True,False,False,0.5698526514141571
194,False,False,True,False,0.399811640739795
195,False,False,True,False,0.399811640739795
196,False,True,False,False,0.5698526514141571
197,False,True,False,False,0.5544704649604273
198,False,False,False,True,0.47657965106367595
199,False,True,True,True,0.5964331462646255
200,False,True,True,True,0.588889130767832
201,False,False,True,False,0.411110869232168
202,False,True,False,False,0.5774953651858117
203,False,True,False,True,0.5117166047041652
204,False,False,False,True,0.3738758367247084
205,False,False,False,True,0.44552953503957277
206,False,False,False,True,0.41111086923216794
207,False,False,False,True,0.4610167793123159
208,False,False,False,True,0.49218813572079556
209,False,False,False,True,0.45326184801538616
210,False,False,False,True,0.3849121444839335
211,False,False,True,False,0.4687906266262437
212,False,True,False,False,0.5506073655352404
213,False,False,False,False,0.4532618480153861
214,False,False,False,True,0.4649015713733885
215,False,False,True,False,0.49609382947091946
216,False,True,False,False,0.5467381519846138
217,False,False,False,True,0.38491214448393346
218,False,False,True,False,0.411110869232168
219,False,False,True,False,0.4960938294709195
220,False,True,True,True,0.5660185351961015
221,False,False,False,True,0.47657965106367595
222,False,False,True,False,0.48047867804790706
223,False,True,False,False,0.588889130767832
224,False,False,True,True,0.4960938294709195
225,False,True,True,True,0.5964331462646255
226,False,False,False,False,0.5
227,False,True,False,True,0.5156199157230156
228,False,False,True,False,0.38861802670584894
229,False,True,True,True,0.5078118642792044
230,False,False,False,False,0.44939263446475963
231,False,False,False,True,0.46879062662624377
232,False,True,True,False,0.5156199157230156
233,False,True,True,True,0.5583269943353744
234,False,False,False,False,0.5
235,False,False,False,False,0.4843800842769844
236,False,True,False,False,0.588889130767832
237,False,True,True,True,0.5506073655352404
238,False,False,True,False,0.4416730056646256
239,False,True,False,False,0.5467381519846138
240,False,False,False,False,0.49218813572079556
241,False,True,True,True,0.5039061705290805
242,False,False,True,False,0.411110869232168
243,False,False,True,False,0.47657965106367595
244,False,True,True,True,0.5156199157230157
245,False,True,False,False,0.5312093733737563
246,False,False,False,False,0.4960938294709195
247,False,True,True,False,0.5428632831725052
248,False,False,True,False,0.40733340004593027
249,False,False,False,True,0.33458945452352534
250,False,True,False,False,0.5078118642792044
251,False,False,False,True,0.4571367168274948
252,False,False,True,False,0.4035668537353745
253,False,False,False,True,0.45713671682749485
254,False,True,False,False,0.5851011542032312
255,False,False,True,False,0.4493926344647597
256,False,True,False,False,0.5660185351961015
257,False,False,True,False,0.4610167793123159
258,False,True,False,False,0.5350984286266116
259,False,True,True,False,0.5964331462646254
260,False,False,True,True,0.4960938294709195
261,False,True,False,True,0.5389832206876841
262,False,False,False,True,0.4532618480153861
263,False,True,False,False,0.5467381519846138
264,False,True,True,True,0.6113819732941511
265,False,False,False,True,0.44939263446475963
266,False,True,False,False,0.6150878555160664
267,False,False,False,True,0.4571367168274948
268,False,False,True,False,0.4610167793123159
269,False,True,True,True,0.5467381519846138
270,False,True,False,False,0.5964331462646255
271,False,True,False,False,0.5506073655352404
272,False,True,False,False,0.5583269943353745
273,False,True,False,False,0.5156199157230156
274,False,False,True,False,0.48828339529583464
275,False,False,False,True,0.4571367168274948
276,False,False,False,True,0.42250463481418826
277,False,False,False,True,0.4649015713733885
278,False,False,False,True,0.47268347662043286
279,False,False,True,False,0.4035668537353746
280,False,True,True,True,0.5698526514141571
281,False,True,True,True,0.5698526514141571
282,False,True,False,True,0.5428632831725052
283,False,True,False,False,0.6261241772283034
284,False,True,True,True,0.5660185351961015
285,False,True,False,True,0.5156199157230156
286,False,True,False,True,0.5156199157230156
287,False,True,True,True,0.5312093733737562
288,False,True,True,True,0.5117166047041654
289,False,False,True,False,0.43398146480389854
290,False,False,True,False,0.48438008427698437
291,False,True,True,True,0.5774953651858118
292,False,True,True,False,0.5039061705290805
293,False,True,True,True,0.5506073655352404
294,False,False,False,True,0.44552953503957277
295,False,True,True,True,0.5544704649604274
296,False,True,True,True,0.5428632831725052
297,False,False,False,True,0.476579651063676
298,False,True,False,False,0.5851011542032312
299,False,False,True,False,0.38491214448393346
300,False,False,True,False,0.4532618480153861
301,False,False,True,True,0.4921881357207956
302,False,True,False,False,0.6039318337259583
303,False,True,False,False,0.588889130767832
304,False,True,True,True,0.5350984286266115
305,False,False,False,True,0.4843800842769844
306,False,True,False,False,0.5813030906443133
307,False,False,False,True,0.46879062662624377
308,False,True,False,False,0.6039318337259583
309,False,True,False,False,0.626124191181315
310,False,True,True,True,0.5621765008857981
311,False,False,True,False,0.46879062662624377
312,False,True,True,True,0.5506073655352404
313,False,True,True,True,0.6150878555160665
314,False,True,True,False,0.5428632831725052
315,False,False,True,False,0.37754066879814546
316,False,True,False,True,0.5156199157230157
317,False,False,True,False,0.411110869232168
318,False,True,True,False,0.5273165233795671
319,False,False,True,True,0.48828339529583464
320,False,False,True,False,0.40356685373537454
321,False,True,True,True,0.6297746143530797
322,False,False,False,True,0.4073334000459302
323,False,True,True,True,0.5544704649604273
324,False,False,False,True,0.4960938294709195
325,False,True,True,True,0.5389832206876841
326,False,True,True,True,0.5117166047041652
327,False,True,True,True,0.5813030906443133
328,False,False,False,True,0.49218813572079556
329,False,False,False,True,0.43782349911420193
330,False,True,True,True,0.519521321952093
331,False,True,False,False,0.5926665999540698
332,False,True,True,True,0.5583269943353745
333,False,True,True,True,0.5813030906443133
334,False,False,False,True,0.44552953503957266
335,False,False,True,False,0.4073334000459302
336,False,True,True,True,0.5774953651858117
337,False,False,True,False,0.41489884579676883
338,False,True,False,False,0.6187804337438501
339,False,True,False,False,0.5774953651858117
340,False,False,True,False,0.411110869232168
341,False,False,False,True,0.46490157137338844
342,False,True,False,True,0.5350984286266115
343,False,True,False,False,0.588889130767832
344,False,False,False,True,0.45326184801538616
345,False,False,False,True,0.43782349911420193
346,False,False,False,True,0.3738758367247085
347,False,True,True,True,0.5389832206876841
348,False,True,False,False,0.5926665999540697
349,False,True,False,False,0.5428632831725052
350,False,True,True,True,0.5156199157230156
351,False,True,False,True,0.5389832206876841
352,False,False,False,True,0.4726834766204328
353,False,False,False,True,0.4843800842769844
354,False,True,False,False,0.5813030906443133
355,False,False,False,True,0.45713671682749485
356,False,False,True,True,0.46490157137338844
357,False,True,True,False,0.5039061705290805
358,False,False,True,False,0.4073334000459302
359,False,True,False,False,0.5964331462646255
360,False,True,True,True,0.5078118642792044
361,False,False,False,True,0.47268347662043286
362,False,True,False,True,0.5078118642792044
363,False,False,False,True,0.46101677931231594
364,False,True,False,False,0.5621765008857982
365,False,True,True,True,0.5117166047041654
366,False,False,False,True,0.46490157137338844
367,False,False,True,False,0.41869690935568665
368,False,False,True,False,0.4263215925474903
369,False,True,True,True,0.5195213219520929
370,False,False,False,True,0.4610167793123159
371,False,False,True,False,0.4263215925474903
372,False,False,False,True,0.5
373,False,False,True,False,0.41489884579676883
374,False,True,True,False,0.5544704649604273
375,False,True,True,True,0.5736784074525096
376,False,True,True,True,0.538983220687684
377,False,False,True,False,0.3960681662740417
378,False,True,True,True,0.5312093733737563
379,False,True,True,True,0.5888891307678319
380,False,False,True,False,0.4416730056646256
381,False,True,True,True,0.5117166047041654
382,False,True,True,True,0.5698526514141571
383,False,True,False,False,0.5926665999540698
384,False,False,True,False,0.37754066879814546
385,False,True,True,False,0.5350984286266116
386,False,False,False,True,0.4416730056646256
387,False,True,False,False,0.588889130767832
388,False,True,False,False,0.5389832206876841
389,False,True,True,False,0.523420348936324
390,False,True,False,False,0.6039318337259583
391,False,True,True,True,0.5544704649604273
392,False,True,True,False,0.5
393,False,False,False,True,0.4378234991142019
394,False,True,False,False,0.5851011542032312
395,False,True,True,True,0.5736784074525096
396,False,False,False,True,0.43782349911420193
397,False,True,False,False,0.5467381519846138
398,False,False,False,True,0.49609382947091946
399,False,False,False,True,0.44167300566462553
400,False,True,True,True,0.6150878555160665
401,False,False,False,True,0.4455295350395727
402,False,False,False,True,0.4186969093556867
403,False,False,False,True,0.4378234991142019
404,False,True,True,True,0.5078118642792044
405,False,True,False,False,0.5926665999540698
406,False,False,True,True,0.49609382947091946
407,False,False,False,True,0.45326184801538616
408,False,False,True,False,0.34158248603300034
409,False,False,True,False,0.4035668537353746
410,False,False,True,False,0.43014734858584286
411,False,False,True,False,0.41869690935568665
412,False,False,False,True,0.4378234991142019
413,False,True,True,True,0.5774953651858117
414,False,True,True,True,0.600188359260205
415,False,True,True,True,0.5774953651858117
416,False,True,True,True,0.6224593312018546
417,False,True,True,True,0.600188359260205
418,False,False,True,False,0.4339814648038985
419,False,False,True,False,0.4148988457967688
420,False,False,False,True,0.4726834766204328
421,False,True,True,False,0.5078118642792044
422,False,False,True,False,0.38121956625614994
423,False,False,True,False,0.42632159254749036
424,False,True,False,False,0.5813030906443133
425,False,False,True,True,0.48828339529583464
426,False,False,False,True,0.46101677931231594
427,False,True,True,True,0.5039061705290805
428,False,True,True,False,0.523420348936324
429,False,False,False,True,0.39233683016710835
430,False,False,True,False,0.4649015713733885
431,False,True,True,True,0.5389832206876841
432,False,False,True,False,0.44167300566462553
433,False,True,True,True,0.5774953651858118
434,False,False,True,False,0.3665897363221598
435,False,False,True,False,0.34510528442897664
436,False,False,False,True,0.46879062662624377
437,False,True,False,False,0.5544704649604273
438,False,True,True,True,0.5506073655352404
439,False,True,True,True,0.5736784074525096
440,False,False,False,True,0.4687906266262437
441,False,True,True,False,0.5156199157230157
442,False,True,True,True,0.5273165233795671
443,False,False,False,True,0.41869690935568665
444,False,False,False,False,0.4687906266262437
445,False,False,False,True,0.3960681662740417
446,False,True,False,False,0.5926665999540698
447,False,False,False,True,0.4921881357207956
448,False,False,True,False,0.4726834766204328
449,False,True,True,False,0.5506073655352404
450,False,True,False,False,0.5736784074525096
451,False,True,False,True,0.5312093733737563
452,False,True,True,True,0.5660185351961015
453,False,True,True,True,0.5660185351961015
454,False,False,True,False,0.40733340004593027
455,False,True,True,True,0.5039061705290805
456,False,True,True,True,0.5273165233795671
457,False,False,False,True,0.4263215925474903
458,False,True,True,True,0.5350984286266116
459,False,False,True,False,0.4225046348141882
460,False,False,False,True,0.4416730056646256
461,False,False,False,True,0.3886180267058489
462,False,False,False,True,0.3960681662740417
463,False,False,True,False,0.46101677931231594
464,False,False,False,True,0.4493926344647596
465,False,False,False,True,0.45326184801538616
466,False,False,True,False,0.4610167793123159
467,False,False,True,False,0.40733340004593027
468,False,True,True,False,0.523420348936324
469,False,True,True,True,0.5851011542032312
470,False,False,False,True,0.4416730056646256
471,False,False,True,False,0.44167300566462553
472,False,False,False,True,0.43014734858584286
473,False,True,False,False,0.6076631698328916
474,False,False,True,False,0.4649015713733885
475,False,False,False,True,0.48828339529583464
476,False,False,False,True,0.4649015713733885
477,False,False,False,True,0.4339814648038986
478,False,True,False,False,0.5736784074525096
479,False,True,True,False,0.5117166047041654
480,False,True,True,False,0.5506073655352404
481,False,True,False,False,0.5698526514141571
482,False,True,True,True,0.588889130767832
483,False,False,True,False,0.49218813572079556
484,False,True,True,True,0.5813030906443133
485,False,True,False,True,0.5273165233795671
486,False,False,False,True,0.47657965106367595
487,False,True,False,False,0.6334102775181399
488,False,True,True,True,0.588889130767832
489,False,False,False,True,0.46101677931231594
490,False,False,True,False,0.4843800842769844
491,False,True,True,True,0.5736784074525096
492,False,True,False,False,0.5583269943353745
493,False,False,True,False,0.43398146480389854
494,False,True,True,True,0.5506073655352404
495,False,False,False,True,0.3593641451601019
496,False,True,True,False,0.5039061705290805
497,False,False,False,True,0.4416730056646256
498,False,True,False,False,0.6261241772283034
499,False,True,False,False,0.5506073655352404
