,is_ambig,is_correct,is_human,is_context_true_first,percent_certainty_of_correct
308,False,False,False,False,0.4960938294709195
309,False,True,False,False,0.6076631698328916
310,False,True,False,False,0.5389832206876841
311,False,False,True,False,0.4882833952958347
312,False,False,False,True,0.42250463481418826
313,False,True,True,True,0.5389832206876841
314,False,False,False,True,0.4378234991142019
315,False,False,True,True,0.47657965106367595
316,False,True,False,False,0.5506073655352404
317,False,True,False,False,0.588889130767832
318,False,False,False,False,0.4571367168274948
319,False,False,False,True,0.4301473485858429
320,False,True,False,False,0.6187804337438502
321,False,False,True,False,0.4073334000459302
322,False,False,True,True,0.4960938294709195
323,False,False,False,False,0.4882833952958347
324,False,True,True,True,0.5813030906443133
325,False,False,False,True,0.5
326,False,True,True,False,0.523420348936324
327,False,False,False,True,0.44939263446475963
328,False,True,True,True,0.5736784074525096
329,False,False,False,True,0.4378234991142018
330,False,True,False,False,0.588889130767832
331,False,False,True,False,0.3738758297482025
332,False,False,True,False,0.41489884579676883
333,False,True,False,False,0.5851011542032312
334,False,True,False,False,0.5964331462646254
335,False,False,True,False,0.43014734858584286
336,False,True,True,True,0.5428632831725052
337,False,True,False,False,0.5544704649604273
338,False,False,False,True,0.46879062662624377
339,False,True,True,True,0.5078118642792044
340,False,False,True,False,0.4610167793123159
341,False,True,True,True,0.5156199157230157
342,False,True,True,True,0.5312093733737563
343,False,True,True,False,0.5312093733737563
344,False,True,True,True,0.5544704649604273
345,False,False,False,True,0.4532618480153861
346,False,True,False,False,0.600188359260205
347,False,False,True,False,0.40733340004593027
348,False,False,True,False,0.4416730056646256
349,False,False,True,False,0.41489884579676883
350,False,False,True,False,0.4921881357207956
351,False,False,True,False,0.46490157137338844
352,False,False,True,False,0.39233683016710835
353,False,False,False,True,0.44939263446475963
354,False,False,True,False,0.39233683016710835
355,False,False,True,False,0.49609382947091946
356,False,True,False,False,0.5698526514141571
357,False,False,False,True,0.38491214448393357
358,False,True,True,True,0.5312093733737563
359,False,False,False,True,0.4455295350395727
360,False,False,True,False,0.4843800842769843
361,False,True,True,True,0.5350984286266116
362,False,True,False,False,0.5506073655352404
363,False,True,True,False,0.5
364,False,False,True,False,0.48438008427698437
365,False,False,True,True,0.47657965106367595
366,False,False,True,False,0.3998116407397951
367,False,False,False,True,0.4455295350395727
368,False,False,False,True,0.34864513533394575
369,False,True,True,True,0.5273165233795671
370,False,True,False,False,0.5736784074525096
371,False,False,True,False,0.4301473485858429
372,False,False,True,False,0.373875808818685
373,False,True,True,True,0.5506073655352404
374,False,True,True,True,0.5350984286266116
375,False,True,False,False,0.5774953651858117
376,False,False,False,True,0.3998116407397951
377,False,False,False,True,0.4726834766204328
378,False,False,True,False,0.4148988457967688
379,False,True,False,False,0.600188359260205
380,False,False,False,True,0.4378234991142019
381,False,True,True,True,0.5698526514141571
382,False,True,True,True,0.5312093733737562
383,False,False,False,False,0.4649015713733885
384,False,True,False,False,0.5698526514141571
385,False,False,True,False,0.4263215925474903
386,False,True,True,True,0.5039061705290805
387,False,False,False,True,0.4610167793123159
388,False,True,True,True,0.5736784074525098
389,False,True,True,True,0.5
390,False,True,True,True,0.5039061705290805
391,False,True,True,False,0.5774953651858118
392,False,True,True,True,0.5544704649604273
393,False,True,False,False,0.6113819732941511
394,False,True,True,True,0.5660185351961015
395,False,False,True,False,0.4416730056646256
396,False,True,False,False,0.5506073655352404
397,False,True,True,False,0.519521321952093
398,False,False,True,False,0.46490157137338844
399,False,True,True,False,0.5195213219520929
400,False,True,False,False,0.7025300636233416
401,False,True,True,True,0.5621765008857982
402,False,False,True,False,0.42250463481418826
403,False,False,False,True,0.46101677931231594
404,False,False,True,False,0.4687906266262437
405,False,False,False,False,0.476579651063676
406,False,False,False,True,0.4455295350395727
407,False,False,True,False,0.4882833952958347
408,False,True,True,True,0.5506073655352404
409,False,True,False,True,0.5039061705290805
410,False,True,True,True,0.5736784074525098
411,False,True,False,False,0.5926665999540698
412,False,True,False,False,0.5544704649604273
413,False,True,False,True,0.5078118642792044
414,False,True,False,False,0.5428632831725052
415,False,False,True,False,0.41489884579676883
416,False,False,True,True,0.48438008427698437
417,False,False,True,False,0.45713671682749485
418,False,False,False,True,0.4882833952958347
419,False,False,False,True,0.4571367168274948
420,False,False,True,False,0.4571367168274948
421,False,False,False,True,0.41869690935568665
422,False,False,False,False,0.46879062662624377
423,False,True,False,False,0.5736784074525098
424,False,False,True,False,0.43398146480389854
425,False,True,True,True,0.5774953651858117
426,False,False,True,True,0.49218813572079556
427,False,True,False,False,0.5926665999540697
428,False,False,False,True,0.4726834766204328
429,False,True,True,True,0.5273165233795671
430,False,False,True,False,0.399811640739795
431,False,False,True,False,0.45326184801538616
432,False,True,False,True,0.5039061705290805
433,False,True,False,False,0.5273165233795671
434,False,True,True,True,0.5156199157230156
435,False,False,True,False,0.3960681662740417
436,False,True,False,False,0.5698526514141571
437,False,True,False,False,0.5851011542032312
438,False,False,True,False,0.4571367168274948
439,False,False,True,False,0.44167300566462553
440,False,True,False,False,0.5698526514141571
441,False,True,True,True,0.5926665999540698
442,False,True,True,True,0.5078118642792044
443,False,True,False,False,0.5774953651858118
444,False,True,False,False,0.5698526514141571
445,False,False,True,False,0.45713671682749485
446,False,False,True,True,0.45326184801538616
447,False,False,True,False,0.46879062662624377
448,False,False,False,False,0.49218813572079556
449,False,False,True,False,0.48438008427698437
450,False,True,False,False,0.5506073655352404
451,False,False,False,True,0.44552953503957277
452,False,False,True,False,0.47657965106367595
453,False,False,True,True,0.44939263446475963
454,False,False,True,False,0.4148988457967688
455,False,True,True,True,0.523420348936324
456,False,False,True,False,0.373875808818685
457,False,True,False,False,0.5583269943353745
458,False,False,True,False,0.4843800842769844
459,False,False,False,True,0.3886180267058489
460,False,True,True,True,0.5467381519846138
461,False,True,True,True,0.5312093733737563
462,False,False,False,True,0.4035668537353745
463,False,False,False,True,0.4687906266262437
464,False,False,False,True,0.42632159254749036
465,False,False,True,False,0.4571367168274948
466,False,False,True,True,0.46879062662624377
467,False,True,True,False,0.5544704649604273
468,False,True,False,False,0.5428632831725052
469,False,False,False,True,0.40356685373537454
470,False,True,True,True,0.5813030906443134
471,False,True,True,False,0.5544704649604273
472,False,False,False,True,0.4726834766204328
473,False,True,True,True,0.588889130767832
474,False,True,False,True,0.5117166047041654
475,False,False,False,True,0.48828339529583464
476,False,False,True,False,0.44939263446475963
477,False,False,True,False,0.4493926344647597
478,False,True,False,False,0.5506073655352404
479,False,True,True,False,0.5
480,False,False,False,True,0.42632159254749036
481,False,False,False,True,0.46879062662624377
482,False,False,False,True,0.42632159254749036
483,False,False,True,False,0.40733340004593027
484,False,True,True,True,0.5621765008857982
485,False,False,True,False,0.4765796510636759
486,False,False,False,True,0.44939263446475963
487,False,True,True,True,0.5467381519846138
488,False,True,True,True,0.5774953651858117
489,False,False,True,False,0.45713671682749485
490,False,False,False,True,0.43014734858584286
491,False,False,False,True,0.4263215925474903
492,False,False,False,True,0.49218813572079556
493,False,False,False,True,0.45326184801538616
494,False,True,True,True,0.5117166047041654
495,False,True,True,True,0.63341027059799
496,False,True,False,True,0.5039061705290805
497,False,True,True,True,0.5312093733737563
498,False,True,True,False,0.5
499,False,False,False,True,0.4610167793123159
