,is_ambig,is_correct,is_human,is_context_true_first,percent_certainty_of_correct
87,False,True,False,False,0.5467381519846138
88,False,False,False,True,0.49218813572079556
89,False,True,False,False,0.5926665999540698
90,False,True,True,True,0.5467381519846138
91,False,False,True,False,0.3593641588823761
92,False,False,False,False,0.5
93,False,False,False,True,0.4649015713733885
94,False,True,True,True,0.523420348936324
95,False,False,True,False,0.46101677931231594
96,False,False,False,False,0.47268347662043286
97,False,False,False,True,0.4726834766204328
98,False,True,True,True,0.5039061705290805
99,False,True,False,False,0.5117166047041654
100,False,True,False,False,0.5312093733737562
101,False,False,False,True,0.480478678047907
102,False,False,True,False,0.43398146480389854
103,False,True,False,False,0.5736784074525096
104,False,True,False,False,0.588889130767832
105,False,True,True,False,0.5428632831725052
106,False,True,True,True,0.519521321952093
107,False,True,False,False,0.5736784074525096
108,False,True,False,False,0.5544704649604273
109,False,True,False,False,0.5428632831725052
110,False,True,True,True,0.5350984286266115
111,False,True,True,False,0.5039061705290805
112,False,True,False,False,0.5621765008857981
113,False,True,False,False,0.5350984286266115
114,False,True,False,False,0.5774953651858118
115,False,False,True,False,0.46879062662624377
116,False,False,True,False,0.4186969093556867
117,False,True,False,False,0.546738151984614
118,False,True,True,False,0.5156199157230156
119,False,True,True,True,0.6370308013713525
120,False,False,False,True,0.49218813572079556
121,False,True,False,False,0.6039318337259584
122,False,True,True,False,0.523420348936324
123,False,True,True,True,0.588889130767832
124,False,True,False,False,0.5583269943353745
125,False,True,False,False,0.5660185351961015
126,False,True,False,False,0.5926665999540698
127,False,False,True,False,0.4455295350395727
128,False,True,False,False,0.600188359260205
129,False,True,False,False,0.5621765008857981
130,False,True,True,True,0.5544704649604273
131,False,True,False,False,0.5736784074525096
132,False,False,False,True,0.4571367168274948
133,False,False,True,True,0.49609382947091946
134,False,True,True,True,0.5698526514141571
135,False,False,True,False,0.46490157137338844
136,False,True,False,False,0.5621765008857981
137,False,False,True,True,0.47657965106367595
138,False,True,False,True,0.5273165233795671
139,False,False,False,True,0.4455295350395727
140,False,True,False,False,0.5428632831725052
141,False,False,True,False,0.4726834766204328
142,False,True,True,True,0.6150878555160665
143,False,False,True,False,0.399811640739795
144,False,True,True,True,0.5926665999540698
145,False,True,True,True,0.5736784074525096
146,False,True,False,False,0.6150878555160665
147,False,True,True,True,0.519521321952093
148,False,False,True,False,0.40733340004593027
149,False,False,True,False,0.4843800842769844
150,False,False,True,False,0.48828339529583464
151,False,True,True,True,0.5698526514141571
152,False,False,False,False,0.399811640739795
153,False,False,False,True,0.411110869232168
154,False,True,False,False,0.5078118642792044
155,False,True,False,False,0.5273165233795671
156,False,True,False,True,0.5583269943353744
157,False,True,False,True,0.5039061705290805
158,False,False,True,False,0.38861802670584894
159,False,True,False,False,0.5544704649604273
160,False,False,False,True,0.4687906266262437
161,False,False,True,False,0.4882833952958347
162,False,False,True,False,0.4493926344647597
163,False,False,True,False,0.4416730056646256
164,False,True,False,False,0.5389832206876841
165,False,False,True,False,0.41489884579676883
166,False,False,True,False,0.42632159254749036
167,False,False,True,False,0.43398146480389854
168,False,True,True,True,0.5039061705290805
169,False,True,True,True,0.5964331462646255
170,False,False,False,True,0.3886180267058489
171,False,True,False,False,0.5428632831725052
172,False,False,False,True,0.43398146480389854
173,False,True,False,False,0.6584175005616829
174,False,True,True,True,0.6187804337438501
175,False,True,False,False,0.5813030906443134
176,False,True,True,True,0.6076631698328916
177,False,True,True,True,0.5964331462646254
178,False,False,False,True,0.44939263446475963
179,False,False,False,True,0.44939263446475963
180,False,False,True,False,0.40356685373537454
181,False,False,True,False,0.46490157137338844
182,False,True,True,True,0.5117166047041654
183,False,False,True,False,0.4960938294709195
184,False,False,False,False,0.47268347662043286
185,False,True,True,True,0.5078118642792044
186,False,True,True,True,0.523420348936324
187,False,False,False,True,0.4148988457967688
188,False,False,True,True,0.49218813572079556
189,False,False,True,True,0.47268347662043286
190,False,False,False,False,0.49218813572079556
191,False,False,False,True,0.4455295350395727
192,False,False,False,True,0.48828339529583464
193,False,True,True,True,0.5621765008857981
194,False,False,False,False,0.47657965106367595
195,False,True,True,False,0.5621765008857982
196,False,True,False,True,0.5117166047041654
197,False,True,False,False,0.5583269943353745
198,False,True,False,False,0.5156199157230156
199,False,True,True,False,0.5428632831725052
200,False,True,False,False,0.5312093733737563
201,False,True,False,False,0.5583269943353744
202,False,True,True,True,0.5926665999540698
203,False,True,True,True,0.5851011542032312
204,False,False,True,False,0.47268347662043286
205,False,False,False,True,0.45326184801538616
206,False,False,True,True,0.49218813572079556
207,False,False,False,True,0.46490157137338844
208,False,False,True,False,0.47268347662043286
209,False,False,True,False,0.42250463481418826
210,False,False,False,True,0.4148988457967688
211,False,False,False,True,0.4610167793123159
212,False,False,False,True,0.43398146480389854
213,False,False,True,True,0.49609382947091957
214,False,False,True,False,0.4455295350395727
215,False,False,True,False,0.46490157137338844
216,False,False,False,True,0.4455295350395727
217,False,True,False,False,0.5813030906443133
218,False,True,True,True,0.5156199157230157
219,False,False,False,True,0.48047867804790706
220,False,False,True,False,0.47657965106367595
221,False,False,True,False,0.49609382947091946
222,False,False,True,False,0.43014734858584286
223,False,True,True,True,0.5
224,False,False,False,True,0.49218813572079556
225,False,False,False,True,0.4532618480153861
226,False,False,True,False,0.4610167793123159
227,False,True,True,False,0.5621765008857981
228,False,True,False,False,0.5312093733737563
229,False,True,False,True,0.519521321952093
230,False,False,True,False,0.4035668537353746
231,False,True,True,False,0.5
232,False,True,False,False,0.5156199157230157
233,False,True,True,True,0.6187804337438501
234,False,False,True,False,0.4882833952958347
235,False,False,False,True,0.47657965106367595
236,False,True,False,False,0.6370307806984444
237,False,True,True,True,0.5273165233795671
238,False,False,True,False,0.37754066879814546
239,False,True,False,False,0.588889130767832
240,False,False,True,False,0.3665897294020099
241,False,True,True,True,0.5350984286266115
242,False,False,True,False,0.44939263446475963
243,False,False,True,False,0.4378234991142019
244,False,False,False,True,0.45326184801538616
245,False,False,True,True,0.48828339529583464
246,False,True,False,False,0.5621765008857981
247,False,False,True,False,0.476579651063676
248,False,True,True,True,0.6076631698328916
249,False,False,False,True,0.4649015713733885
250,False,True,False,False,0.600188359260205
251,False,True,False,False,0.5926665999540698
252,False,True,True,True,0.5544704649604273
253,False,True,True,True,0.5621765008857982
254,False,True,False,True,0.5813030906443134
255,False,True,True,False,0.5389832206876841
256,False,True,True,False,0.5078118642792044
257,False,True,True,True,0.5698526514141572
258,False,False,True,True,0.47268347662043286
259,False,False,False,True,0.48438008427698437
260,False,False,True,False,0.3998116407397951
261,False,True,True,True,0.5736784074525096
262,False,False,True,False,0.3960681662740417
263,False,False,True,False,0.37022539954425293
264,False,True,False,False,0.5736784074525096
265,False,True,False,True,0.5078118642792044
266,False,False,True,True,0.47657965106367595
267,False,True,False,False,0.5851011542032312
268,False,False,True,False,0.476579651063676
269,False,False,False,False,0.4960938294709195
270,False,False,True,False,0.46101677931231594
271,False,True,True,True,0.5117166047041654
272,False,False,False,True,0.5
273,False,False,False,True,0.46490157137338844
274,False,True,False,False,0.5350984286266115
275,False,True,True,True,0.600188359260205
276,False,True,False,False,0.5926665999540698
277,False,False,True,False,0.4073334000459302
278,False,True,False,False,0.5813030906443133
279,False,True,False,False,0.5964331462646254
280,False,False,True,False,0.3960681662740417
281,False,False,True,True,0.49218813572079556
282,False,False,True,False,0.45326184801538616
283,False,True,True,False,0.5851011542032312
284,False,False,True,False,0.46490157137338844
285,False,True,False,False,0.519521321952093
286,False,False,False,True,0.4921881357207955
287,False,False,True,False,0.43782349911420193
288,False,False,True,False,0.3923368301671084
289,False,True,True,True,0.523420348936324
290,False,True,False,False,0.5312093733737563
291,False,False,True,False,0.4610167793123159
292,False,True,False,True,0.5039061705290805
293,False,True,False,False,0.600188359260205
294,False,True,True,True,0.5350984286266115
295,False,True,False,False,0.519521321952093
296,False,True,False,False,0.5312093733737563
297,False,False,False,False,0.4455295350395727
298,False,True,False,False,0.5544704649604273
299,False,False,True,True,0.49218813572079556
300,False,False,False,False,0.4765796510636759
301,False,True,True,True,0.5621765008857982
302,False,True,False,False,0.5964331462646254
303,False,False,True,False,0.44939263446475963
304,False,True,True,True,0.523420348936324
305,False,False,True,False,0.48438008427698437
306,False,True,False,False,0.6150878555160665
307,False,False,True,False,0.4726834766204328
308,False,False,True,False,0.47657965106367595
309,False,True,True,True,0.5851011542032312
310,False,False,False,True,0.3486451353339457
311,False,True,True,False,0.5273165233795671
312,False,False,False,True,0.4301473485858429
313,False,True,True,True,0.5621765008857981
314,False,True,True,True,0.5117166047041654
315,False,False,True,False,0.48828339529583464
316,False,True,False,False,0.6370307875894138
317,False,False,True,False,0.44167300566462553
318,False,False,True,False,0.39233683016710835
319,False,False,True,False,0.46490157137338844
320,False,True,True,True,0.588889130767832
321,False,False,True,False,0.37754066879814546
322,False,False,False,True,0.4649015713733885
323,False,False,False,True,0.4378234991142019
324,False,False,False,True,0.40356685373537454
325,False,False,True,False,0.4339814648038985
326,False,True,True,True,0.5428632831725052
327,False,True,False,False,0.5774953651858118
328,False,False,False,True,0.40356685373537454
329,False,False,True,False,0.40733340004593027
330,False,False,False,True,0.4649015713733885
331,False,False,False,True,0.411110869232168
332,False,True,True,True,0.5
333,False,True,True,True,0.5851011542032312
334,False,True,False,False,0.5583269943353745
335,False,False,False,True,0.46879062662624377
336,False,True,False,False,0.5506073655352403
337,False,False,True,False,0.41489884579676883
338,False,True,False,False,0.5078118642792044
339,False,False,False,True,0.48828339529583464
340,False,True,True,True,0.5467381519846138
341,False,False,True,False,0.48438008427698437
342,False,False,False,True,0.41111086923216805
343,False,False,False,True,0.4378234991142019
344,False,False,False,True,0.46490157137338844
345,False,True,False,True,0.5117166047041654
346,False,True,False,False,0.588889130767832
347,False,False,False,True,0.48828339529583464
348,False,True,False,False,0.5774953651858117
349,False,False,True,False,0.45326184801538616
350,False,False,False,True,0.40356685373537454
351,False,True,False,False,0.5039061705290806
352,False,False,True,False,0.41489884579676883
353,False,False,False,True,0.45713671682749485
354,False,False,False,True,0.46101677931231594
355,False,True,False,False,0.5774953651858118
356,False,True,False,False,0.5774953651858118
357,False,True,False,False,0.5813030906443133
358,False,False,False,True,0.44939263446475963
359,False,True,False,False,0.5273165233795671
360,False,True,False,False,0.5039061705290805
361,False,False,False,True,0.476579651063676
362,False,False,False,True,0.41489884579676883
363,False,False,False,True,0.47657965106367595
364,False,True,False,False,0.600188359260205
365,False,True,False,False,0.6297746074044134
366,False,False,True,True,0.49609382947091946
367,False,True,True,True,0.6584175005616829
368,False,True,True,True,0.5273165233795671
369,False,False,False,True,0.46101677931231594
370,False,True,False,False,0.5389832206876841
371,False,False,False,True,0.4532618480153861
372,False,False,False,True,0.3738758227716966
373,False,True,True,True,0.5813030906443134
374,False,False,True,False,0.48438008427698437
375,False,False,False,True,0.48828339529583464
376,False,True,False,False,0.5428632831725052
377,False,False,False,True,0.4186969093556867
378,False,False,True,False,0.48047867804790706
379,False,True,False,False,0.5774953651858117
380,False,False,False,True,0.43782349911420193
381,False,True,False,False,0.5078118642792044
382,False,True,False,False,0.6113819732941511
383,False,True,False,False,0.6150878555160665
384,False,False,False,True,0.49218813572079556
385,False,False,False,True,0.39233683016710835
386,False,True,True,True,0.5621765008857981
387,False,True,True,True,0.5428632831725052
388,False,True,False,False,0.5621765008857981
389,False,True,True,True,0.588889130767832
390,False,False,True,False,0.4186969093556867
391,False,False,False,True,0.4532618480153861
392,False,False,False,False,0.49609382947091946
393,False,True,False,False,0.5389832206876841
394,False,False,True,True,0.49218813572079556
395,False,True,False,False,0.5273165233795671
396,False,False,True,False,0.42632159254749036
397,False,True,False,False,0.600188359260205
398,False,False,False,True,0.49218813572079556
399,False,False,False,True,0.480478678047907
400,False,True,False,False,0.6076631698328916
401,False,True,True,False,0.5428632831725052
402,False,False,False,True,0.4225046348141883
403,False,False,True,False,0.3960681662740416
404,False,True,True,True,0.5195213219520929
405,False,False,False,True,0.3702253786982541
406,False,False,True,False,0.37754066879814546
407,False,False,False,True,0.47657965106367595
408,False,False,False,True,0.4339814648038986
409,False,True,True,True,0.6224593312018546
410,False,False,False,True,0.45713671682749485
411,False,True,False,False,0.5156199157230156
412,False,True,False,False,0.5851011542032312
413,False,False,True,False,0.4649015713733885
414,False,False,False,True,0.41489884579676883
415,False,True,True,True,0.5117166047041654
416,False,False,False,False,0.4843800842769843
417,False,True,False,False,0.5736784074525096
418,False,False,False,True,0.5
419,False,True,True,True,0.5544704649604273
420,False,True,True,True,0.5312093733737563
421,False,True,False,False,0.6076631698328916
422,False,False,False,True,0.43398146480389854
423,False,False,True,False,0.41489884579676883
424,False,True,False,False,0.588889130767832
425,False,True,False,False,0.5350984286266115
426,False,False,True,False,0.38121956625614994
427,False,False,False,True,0.41489884579676883
428,False,True,False,False,0.5660185351961015
429,False,False,True,False,0.4416730056646256
430,False,True,False,False,0.5813030906443133
431,False,True,False,False,0.5736784074525096
432,False,True,True,True,0.6370307806984444
433,False,True,True,True,0.5736784074525096
434,False,False,True,False,0.41489884579676883
435,False,False,False,True,0.3998116407397951
436,False,True,True,True,0.5156199157230156
437,False,True,False,False,0.5774953651858118
438,False,True,False,False,0.5195213219520929
439,False,False,True,False,0.4378234991142018
440,False,False,True,False,0.41489884579676883
441,False,True,False,False,0.600188359260205
442,False,True,True,False,0.5
443,False,False,False,True,0.4726834766204328
444,False,True,True,True,0.5350984286266115
445,False,True,True,True,0.5544704649604273
446,False,True,True,True,0.6001883592602049
447,False,False,False,True,0.49218813572079556
448,False,True,True,True,0.5621765008857981
449,False,True,False,True,0.5195213219520929
450,False,True,True,True,0.5312093733737563
451,False,True,False,False,0.5851011542032312
452,False,False,True,True,0.4960938294709195
453,False,True,True,True,0.5774953651858118
454,False,False,True,True,0.4960938294709195
455,False,False,False,True,0.399811640739795
456,False,True,True,True,0.5736784074525096
457,False,False,True,True,0.48828339529583464
458,False,True,True,True,0.5156199157230156
459,False,True,False,False,0.5389832206876841
460,False,False,True,False,0.4148988457967688
461,False,True,True,True,0.5467381519846138
462,False,True,True,True,0.5813030906443133
463,False,False,True,False,0.49218813572079556
464,False,True,True,True,0.588889130767832
465,False,True,True,True,0.5078118642792044
466,False,False,False,True,0.4687906266262437
467,False,False,True,False,0.3849121444839335
468,False,False,True,False,0.4882833952958347
469,False,False,True,False,0.48047867804790706
470,False,True,False,False,0.5467381519846138
471,False,False,False,True,0.38121956625614994
472,False,True,False,False,0.626124191181315
473,False,False,True,False,0.4455295350395727
474,False,True,False,False,0.523420348936324
475,False,True,False,False,0.5195213219520929
476,False,False,True,False,0.42250463481418826
477,False,True,False,False,0.5583269943353744
478,False,False,False,True,0.4378234991142019
479,False,True,True,True,0.5583269943353744
480,False,True,True,True,0.5467381519846138
481,False,True,True,False,0.5583269943353744
482,False,True,True,True,0.5813030906443133
483,False,True,False,False,0.5156199157230156
484,False,True,False,False,0.5851011542032312
485,False,False,True,False,0.38491214448393346
486,False,True,False,True,0.5039061705290805
487,False,False,True,False,0.480478678047907
488,False,False,False,True,0.41489884579676883
489,False,False,False,True,0.48438008427698437
490,False,True,False,False,0.6150878555160665
491,False,False,False,False,0.5
492,False,False,False,True,0.4649015713733885
493,False,False,True,False,0.40733340004593027
494,False,False,False,True,0.47657965106367595
495,False,False,False,False,0.4493926344647597
496,False,False,False,True,0.4649015713733885
497,False,False,False,True,0.45713671682749485
498,False,True,True,True,0.523420348936324
499,False,True,True,True,0.5813030906443133
