,token,normedProbCorrect,ifCorrect,numResponsesBefore,ifMatch,ifContextHumanFirst
16_129, TRUE,0.8244431794296208,True,7,True,False
16_145, FALSE,0.7650520948510035,True,8,True,False
16_163, FALSE,0.7728087304204392,True,9,True,False
17_46, TRUE,0.5313898931915234,True,2,True,True
17_62, TRUE,0.5978711324839087,True,3,True,True
17_79, TRUE,0.4573544530624821,False,4,True,True
17_95, FALSE,0.5557470012955185,True,5,True,True
17_111, FALSE,0.5447909874194262,True,6,True,True
17_127, TRUE,0.7075918160367662,True,7,True,True
17_144, FALSE,0.6826919230609109,True,8,True,True
17_160, FALSE,0.535773072832656,True,9,True,True
18_45, TRUE,0.5479186387272441,True,2,True,False
18_61, TRUE,0.5498105821343308,True,3,True,False
18_79, FALSE,0.6269400122421532,True,4,True,False
18_95, TRUE,0.5573644525818415,True,5,True,False
18_111, TRUE,0.5845240947354656,True,6,True,False
18_127, TRUE,0.5809483761865442,True,7,True,False
18_143, FALSE,0.6581420343446943,True,8,True,False
18_161, FALSE,0.5869649569178448,True,9,True,False
19_47, TRUE,0.5551516865258537,True,2,True,False
19_63, FALSE,0.4955922391860491,False,3,True,False
19_81, FALSE,0.5837419844334512,True,4,True,False
19_97, FALSE,0.6288589272001981,True,5,True,False
19_113, FALSE,0.6469134378290035,True,6,True,False
19_130, TRUE,0.5848159314366792,True,7,True,False
19_146, TRUE,0.5204353850246365,True,8,True,False
19_162, TRUE,0.5482823809633165,True,9,True,False
20_45, TRUE,0.7225461379055694,True,2,True,True
20_61, TRUE,0.5797313117652221,True,3,True,True
20_79, FALSE,0.5518086485484576,True,4,True,True
20_95, TRUE,0.6195485986124434,True,5,True,True
20_111, FALSE,0.5833275737265263,True,6,True,True
20_128, TRUE,0.7437587999384242,True,7,True,True
20_144, FALSE,0.7220066727135899,True,8,True,True
20_160, TRUE,0.8009098569045665,True,9,True,True
21_45, TRUE,0.719388244604725,True,2,True,True
21_63, FALSE,0.6514137699412792,True,3,True,True
21_80, TRUE,0.5757408390310214,True,4,True,True
21_96, TRUE,0.46110587068640685,False,5,True,True
21_112, TRUE,0.32139676316639315,False,6,True,True
21_128, TRUE,0.6706276740340895,True,7,True,True
21_145, FALSE,0.7970191893952001,True,8,True,True
21_161, FALSE,0.57024905725906,True,9,True,True
22_46, TRUE,0.4506917932455647,False,2,True,False
22_62, FALSE,0.4784088803969047,False,3,True,False
22_80, FALSE,0.4868394904469432,False,4,True,False
22_96, FALSE,0.5602216231444657,True,5,True,False
22_112, TRUE,0.5679431527297311,True,6,True,False
22_128, TRUE,0.27203211579873743,False,7,True,False
22_144, TRUE,0.42695238855284806,False,8,True,False
22_160, FALSE,0.6847821863949274,True,9,True,False
23_45, TRUE,0.5622703988099335,True,2,True,True
23_61, TRUE,0.5423463638583713,True,3,True,True
23_79, FALSE,0.6794363228184078,True,4,True,True
23_95, TRUE,0.7335689014122112,True,5,True,True
23_111, TRUE,0.45408062242838476,False,6,True,True
23_127, TRUE,0.42830532169014596,False,7,True,True
23_143, FALSE,0.7642241444803799,True,8,True,True
23_159, TRUE,0.5099016878015398,True,9,True,True
24_45, TRUE,0.6080841765448312,True,2,True,False
24_63, FALSE,0.5915693213942367,True,3,True,False
24_80, TRUE,0.6503310656466642,True,4,True,False
24_97, FALSE,0.6098981697145948,True,5,True,False
24_113, TRUE,0.7278386896052282,True,6,True,False
24_130, TRUE,0.6379291070122098,True,7,True,False
24_146, TRUE,0.4932512423809227,False,8,True,False
24_162, FALSE,0.8068716303666749,True,9,True,False
25_47, TRUE,0.567812110613745,True,2,True,True
25_63, TRUE,0.4094486000573088,False,3,True,True
25_81, FALSE,0.6206575425994161,True,4,True,True
25_97, TRUE,0.6358833774978081,True,5,True,True
25_114, FALSE,0.7260638343707082,True,6,True,True
25_130, TRUE,0.7003699230502715,True,7,True,True
25_146, TRUE,0.42088221622297045,False,8,True,True
25_162, FALSE,0.8691225397262508,True,9,True,True
26_47, TRUE,0.6108081151238888,True,2,True,True
26_65, FALSE,0.6329034336457993,True,3,True,True
26_83, FALSE,0.45409762535379494,False,4,True,True
26_99, TRUE,0.5436176858614719,True,5,True,True
26_116, TRUE,0.36826904681618583,False,6,True,True
26_132, TRUE,0.47967884990404935,False,7,True,True
26_148, TRUE,0.42994071183896276,False,8,True,True
26_164, FALSE,0.5607638730032369,True,9,True,True
27_47, TRUE,0.5728450761011371,True,2,True,True
27_63, TRUE,0.4558703864027336,False,3,True,True
27_81, FALSE,0.5647521811219277,True,4,True,True
27_97, TRUE,0.5558779268625553,True,5,True,True
27_113, TRUE,0.5811034587592621,True,6,True,True
27_129, TRUE,0.4721044795802215,False,7,True,True
27_145, TRUE,0.4513746702511125,False,8,True,True
27_161, FALSE,0.7336352616456696,True,9,True,True
28_45, TRUE,0.7069275629855748,True,2,True,True
28_61, TRUE,0.5135607910152296,True,3,True,True
28_79, FALSE,0.51981365892709,True,4,True,True
28_95, TRUE,0.7145416715919248,True,5,True,True
28_111, TRUE,0.505174467758825,True,6,True,True
28_128, TRUE,0.5355396658968764,True,7,True,True
28_144, TRUE,0.3862270600781972,False,8,True,True
28_160, FALSE,0.6201023215604109,True,9,True,True
29_46, TRUE,0.5769023789772293,True,2,True,True
29_62, TRUE,0.5913259829461998,True,3,True,True
29_80, FALSE,0.6330071216761622,True,4,True,True
29_96, TRUE,0.6677674769194615,True,5,True,True
29_112, TRUE,0.32583470780088264,False,6,True,True
29_128, TRUE,0.5945439118888012,True,7,True,True
29_144, TRUE,0.4630486923527929,False,8,True,True
29_162, FALSE,0.7018320391107437,True,9,True,True
30_45, TRUE,0.5774618643889042,True,2,True,False
30_61, TRUE,0.5327726934909224,True,3,True,False
30_79, FALSE,0.5626121150802627,True,4,True,False
30_96, FALSE,0.6042903836938486,True,5,True,False
30_112, TRUE,0.6140875790799547,True,6,True,False
30_128, TRUE,0.6829637645417767,True,7,True,False
30_144, TRUE,0.5679946555857504,True,8,True,False
30_160, TRUE,0.7071883400140159,True,9,True,False
31_47, TRUE,0.6047718915001389,True,2,True,True
31_63, TRUE,0.5218281419125075,True,3,True,True
31_81, FALSE,0.5638667945618129,True,4,True,True
31_98, FALSE,0.5321041593509236,True,5,True,True
31_115, FALSE,0.40145496701727135,False,6,True,True
31_131, TRUE,0.5644970874612026,True,7,True,True
31_147, FALSE,0.6218019985690909,True,8,True,True
31_163, TRUE,0.6507430031563317,True,9,True,True
32_45, TRUE,0.5116165492079953,True,2,True,False
32_63, FALSE,0.6489983226598555,True,3,True,False
32_81, FALSE,0.499164600777359,False,4,True,False
32_97, TRUE,0.5133577957171782,True,5,True,False
32_113, TRUE,0.5207953220843408,True,6,True,False
32_129, TRUE,0.30929418202149167,False,7,True,False
32_145, TRUE,0.4562924521646564,False,8,True,False
32_161, TRUE,0.6346529939856496,True,9,True,False
33_46, TRUE,0.5731623965418391,True,2,True,True
33_62, TRUE,0.5391614133515916,True,3,True,True
33_79, TRUE,0.4991235758975992,False,4,True,True
33_95, FALSE,0.47861640891573726,False,5,True,True
33_111, FALSE,0.5144746044525039,True,6,True,True
33_128, TRUE,0.6736698774479952,True,7,True,True
33_145, FALSE,0.5800407970300179,True,8,True,True
33_163, FALSE,0.5873561396466479,True,9,True,True
34_45, TRUE,0.5668242362120445,True,2,True,False
34_61, TRUE,0.6859675502407541,True,3,True,False
34_79, FALSE,0.5824864075592247,True,4,True,False
34_95, TRUE,0.7517022648308392,True,5,True,False
34_111, TRUE,0.6258062249437444,True,6,True,False
34_128, TRUE,0.6664391032854742,True,7,True,False
34_144, FALSE,0.6647112199199887,True,8,True,False
34_162, FALSE,0.8151393782967297,True,9,True,False
35_46, TRUE,0.4841361837820863,False,2,True,False
35_62, FALSE,0.5370594296369667,True,3,True,False
35_80, FALSE,0.5893572932742297,True,4,True,False
35_97, FALSE,0.6117562274749292,True,5,True,False
35_113, TRUE,0.4835931424466303,False,6,True,False
35_129, TRUE,0.6064766135573472,True,7,True,False
35_146, FALSE,0.8035136752666516,True,8,True,False
35_162, TRUE,0.566790531379164,True,9,True,False
36_45, TRUE,0.7074899873720012,True,2,True,True
36_63, FALSE,0.7320347151644588,True,3,True,True
36_81, FALSE,0.5143316581689282,True,4,True,True
36_98, FALSE,0.5816428826011514,True,5,True,True
36_114, FALSE,0.6443527303462154,True,6,True,True
36_131, TRUE,0.523016858431506,True,7,True,True
36_147, FALSE,0.7041394873990937,True,8,True,True
36_163, FALSE,0.6599763888156693,True,9,True,True
37_45, TRUE,0.5096528654878963,True,2,True,False
37_61, FALSE,0.4720883125887257,False,3,True,False
37_79, FALSE,0.5545901739747086,True,4,True,False
37_95, TRUE,0.689230470430295,True,5,True,False
37_111, TRUE,0.40152369157239914,False,6,True,False
37_127, TRUE,0.5948941886611897,True,7,True,False
37_144, FALSE,0.786121691024568,True,8,True,False
37_162, FALSE,0.7943824613550517,True,9,True,False
38_45, TRUE,0.5164678415737599,True,2,True,False
38_63, FALSE,0.5945742370583346,True,3,True,False
38_81, FALSE,0.5425480621504842,True,4,True,False
38_97, TRUE,0.5854382077910846,True,5,True,False
38_114, FALSE,0.6872431224555073,True,6,True,False
38_131, TRUE,0.7002402185228149,True,7,True,False
38_147, FALSE,0.7187355585743891,True,8,True,False
38_163, FALSE,0.654646349617296,True,9,True,False
39_47, TRUE,0.6388529115651492,True,2,True,True
39_65, FALSE,0.7055536644512934,True,3,True,True
39_82, TRUE,0.5094555225726994,True,4,True,True
39_98, TRUE,0.5742968352008626,True,5,True,True
39_114, FALSE,0.7289458098910827,True,6,True,True
39_131, TRUE,0.6115641353463944,True,7,True,True
39_147, FALSE,0.7435690108066825,True,8,True,True
39_163, TRUE,0.5027417725184751,True,9,True,True
40_45, TRUE,0.6183862427300673,True,2,True,True
40_61, TRUE,0.5693897390560313,True,3,True,True
40_79, FALSE,0.6053808400762175,True,4,True,True
40_95, TRUE,0.7221122936348001,True,5,True,True
40_111, TRUE,0.4411622497440222,False,6,True,True
40_127, TRUE,0.6557856299744913,True,7,True,True
40_143, FALSE,0.6760202899976302,True,8,True,True
40_159, TRUE,0.5889066828120871,True,9,True,True
41_45, TRUE,0.5242071998341997,True,2,True,False
41_63, FALSE,0.5941015116136701,True,3,True,False
41_80, TRUE,0.5912642060697543,True,4,True,False
41_96, TRUE,0.6119573513585921,True,5,True,False
41_112, TRUE,0.576605315607953,True,6,True,False
41_128, TRUE,0.6669096044681001,True,7,True,False
41_144, FALSE,0.5853298501051186,True,8,True,False
41_160, TRUE,0.7014479103880447,True,9,True,False
42_47, TRUE,0.6303489540984584,True,2,True,True
42_63, TRUE,0.6054209569831442,True,3,True,True
42_80, TRUE,0.5232205470302983,True,4,True,True
42_96, TRUE,0.6404733874870908,True,5,True,True
42_112, TRUE,0.6391978399180025,True,6,True,True
42_128, TRUE,0.39542683983574284,False,7,True,True
42_144, TRUE,0.674276745497609,True,8,True,True
42_160, TRUE,0.5488718786309306,True,9,True,True
43_45, TRUE,0.5501089333740374,True,2,True,False
43_61, TRUE,0.6464044098586677,True,3,True,False
43_79, FALSE,0.6408439601648326,True,4,True,False
43_95, TRUE,0.5653943563676365,True,5,True,False
43_111, TRUE,0.618484362695663,True,6,True,False
43_127, TRUE,0.7013799767931115,True,7,True,False
43_143, TRUE,0.7129329981861894,True,8,True,False
43_161, FALSE,0.7655933488343136,True,9,True,False
44_46, TRUE,0.5008859740727377,True,2,True,True
44_62, TRUE,0.5195394342751187,True,3,True,True
44_80, FALSE,0.6893922092615515,True,4,True,True
44_96, TRUE,0.48396278792433206,False,5,True,True
44_112, TRUE,0.4581668608325735,False,6,True,True
44_128, TRUE,0.5308179725824005,True,7,True,True
44_144, TRUE,0.6401517862080123,True,8,True,True
44_160, FALSE,0.8198640278113601,True,9,True,True
45_46, TRUE,0.5769368264638879,True,2,True,True
45_62, TRUE,0.5794589556497802,True,3,True,True
45_80, FALSE,0.6495716540221711,True,4,True,True
45_96, TRUE,0.60205153596285,True,5,True,True
45_112, TRUE,0.5703892925546045,True,6,True,True
45_128, TRUE,0.4056519583412635,False,7,True,True
45_144, FALSE,0.6259741304162251,True,8,True,True
45_162, FALSE,0.6198785252982265,True,9,True,True
46_46, TRUE,0.3987621714484268,False,2,True,False
46_62, FALSE,0.5211570592875888,True,3,True,False
46_78, FALSE,0.5197136629066104,True,4,True,False
46_94, TRUE,0.540264512333056,True,5,True,False
46_110, TRUE,0.367931836002367,False,6,True,False
46_126, TRUE,0.49823664981067844,False,7,True,False
46_142, FALSE,0.7188589030030675,True,8,True,False
46_160, FALSE,0.7585119987278524,True,9,True,False
47_48, TRUE,0.5803325233645306,True,2,True,True
47_66, FALSE,0.5909617930158515,True,3,True,True
47_84, FALSE,0.5051067324195194,True,4,True,True
47_101, FALSE,0.475715671954875,False,5,True,True
47_118, TRUE,0.5060917560571898,True,6,True,True
47_134, TRUE,0.39932563592949,False,7,True,True
47_150, TRUE,0.5752170707095259,True,8,True,True
47_166, TRUE,0.5005350247957976,True,9,True,True
48_45, TRUE,0.7118677266883606,True,2,True,True
48_61, FALSE,0.45846046817313146,False,3,True,True
48_79, FALSE,0.5142716473070346,True,4,True,True
48_95, TRUE,0.5185842823235666,True,5,True,True
48_111, TRUE,0.4762352096658935,False,6,True,True
48_127, TRUE,0.48694525521083054,False,7,True,True
48_143, TRUE,0.6209844104360338,True,8,True,True
48_159, TRUE,0.5707080109643775,True,9,True,True
49_46, TRUE,0.5818461308524102,True,2,True,True
49_62, TRUE,0.5576035129401412,True,3,True,True
49_79, TRUE,0.4421481052138989,False,4,True,True
49_95, FALSE,0.523375622096959,True,5,True,True
49_112, FALSE,0.4166010034352609,False,6,True,True
49_129, TRUE,0.5465859566601466,True,7,True,True
49_145, FALSE,0.5544073273957217,True,8,True,True
49_163, FALSE,0.6701623604426126,True,9,True,True
50_46, TRUE,0.4184629497361804,False,2,True,False
50_62, FALSE,0.5155179546773759,True,3,True,False
50_80, FALSE,0.5053098428758246,True,4,True,False
50_96, FALSE,0.6350597946362924,True,5,True,False
50_112, TRUE,0.4961643852417719,False,6,True,False
50_128, TRUE,0.6437921920191997,True,7,True,False
50_144, TRUE,0.4215685782453144,False,8,True,False
50_160, FALSE,0.8135811876005272,True,9,True,False
51_46, TRUE,0.5007391094616489,True,2,True,False
51_62, TRUE,0.5865876204686097,True,3,True,False
51_80, FALSE,0.5687938538806155,True,4,True,False
51_97, FALSE,0.4439102104360607,False,5,True,False
51_113, TRUE,0.6457135688332156,True,6,True,False
51_129, TRUE,0.6130809204292625,True,7,True,False
51_145, TRUE,0.6396762532001413,True,8,True,False
51_161, FALSE,0.8332599325688355,True,9,True,False
52_45, TRUE,0.5367189381735038,True,2,True,False
52_61, TRUE,0.5234194010205881,True,3,True,False
52_79, FALSE,0.5749029382335624,True,4,True,False
52_96, FALSE,0.5613350365828293,True,5,True,False
52_112, TRUE,0.5804904722035974,True,6,True,False
52_128, TRUE,0.31217500796873476,False,7,True,False
52_144, TRUE,0.4817223604332341,False,8,True,False
52_160, FALSE,0.7693707411014269,True,9,True,False
53_45, TRUE,0.6108860944697545,True,2,True,False
53_61, TRUE,0.6188992096551991,True,3,True,False
53_79, FALSE,0.5498502343465613,True,4,True,False
53_95, TRUE,0.7596045475856503,True,5,True,False
53_112, TRUE,0.5625726877915974,True,6,True,False
53_128, TRUE,0.5176842355542942,True,7,True,False
53_144, FALSE,0.6877176597210181,True,8,True,False
53_160, TRUE,0.7930383170560924,True,9,True,False
54_46, TRUE,0.48902591266395545,False,2,True,False
54_62, FALSE,0.5476096246624665,True,3,True,False
54_78, FALSE,0.46981290069166504,False,4,True,False
54_95, FALSE,0.5353223874552906,True,5,True,False
54_112, FALSE,0.4066207853272678,False,6,True,False
54_128, TRUE,0.5798149764516984,True,7,True,False
54_144, FALSE,0.7691886290835466,True,8,True,False
54_160, FALSE,0.7912280972013636,True,9,True,False
55_45, TRUE,0.6601004752128896,True,2,True,True
55_61, TRUE,0.5464942655087531,True,3,True,True
55_79, FALSE,0.5851446921488732,True,4,True,True
55_95, TRUE,0.5989189995975784,True,5,True,True
55_111, TRUE,0.5432305803621464,True,6,True,True
55_128, TRUE,0.6206162146325576,True,7,True,True
55_144, FALSE,0.6098155361146529,True,8,True,True
55_160, TRUE,0.7291342103520536,True,9,True,True
56_47, TRUE,0.5956919539440204,True,2,True,True
56_63, TRUE,0.5742595784749158,True,3,True,True
56_79, FALSE,0.5705799690387684,True,4,True,True
56_95, TRUE,0.5365633383032813,True,5,True,True
56_112, TRUE,0.5511368346485003,True,6,True,True
56_128, TRUE,0.6468001647183942,True,7,True,True
56_144, TRUE,0.4196042483639702,False,8,True,True
56_162, FALSE,0.8214836733172975,True,9,True,True
57_45, TRUE,0.5311381264066265,True,2,True,False
57_61, TRUE,0.6450282350159339,True,3,True,False
57_77, FALSE,0.5362369921289677,True,4,True,False
57_93, FALSE,0.5968003411810954,True,5,True,False
57_110, TRUE,0.64857677067001,True,6,True,False
57_126, TRUE,0.5987732860296691,True,7,True,False
57_142, FALSE,0.6896527332655975,True,8,True,False
57_158, FALSE,0.5353764657961179,True,9,True,False
58_46, TRUE,0.44462409399767316,False,2,True,False
58_64, FALSE,0.6347228577883692,True,3,True,False
58_82, FALSE,0.5515350347735697,True,4,True,False
58_98, TRUE,0.7338230519385175,True,5,True,False
58_115, FALSE,0.671095999578303,True,6,True,False
58_131, TRUE,0.7990107683152775,True,7,True,False
58_147, TRUE,0.45072296728987765,False,8,True,False
58_163, TRUE,0.6019683633122783,True,9,True,False
59_45, TRUE,0.6636962007723521,True,2,True,True
59_61, TRUE,0.5376815422777687,True,3,True,True
59_78, TRUE,0.4774351604263844,False,4,True,True
59_95, FALSE,0.5484316713734413,True,5,True,True
59_111, FALSE,0.49369559412783837,False,6,True,True
59_128, TRUE,0.6799545411337014,True,7,True,True
59_144, FALSE,0.6776023871529196,True,8,True,True
59_160, FALSE,0.5447493415129068,True,9,True,True
60_45, TRUE,0.6880100994488771,True,2,True,True
60_61, TRUE,0.48908883751068355,False,3,True,True
60_78, TRUE,0.3457012067209631,False,4,True,True
60_94, TRUE,0.7447368194563141,True,5,True,True
60_110, FALSE,0.5074400258136115,True,6,True,True
60_126, TRUE,0.7088845325813193,True,7,True,True
60_142, TRUE,0.5106976322449637,True,8,True,True
60_158, FALSE,0.630432544551252,True,9,True,True
61_46, TRUE,0.5552788343280932,True,2,True,True
61_62, TRUE,0.4910154571878504,False,3,True,True
61_80, FALSE,0.6493319828677445,True,4,True,True
61_96, TRUE,0.6206880742087505,True,5,True,True
61_112, FALSE,0.7097332093268659,True,6,True,True
61_129, TRUE,0.7832575861919217,True,7,True,True
61_145, TRUE,0.5895160943799189,True,8,True,True
61_161, FALSE,0.6612926007370167,True,9,True,True
62_45, TRUE,0.6476693973503468,True,2,True,True
62_61, TRUE,0.5977537339921778,True,3,True,True
62_78, TRUE,0.5337249909874707,True,4,True,True
62_94, TRUE,0.5432097422353067,True,5,True,True
62_110, TRUE,0.6370466746964384,True,6,True,True
62_127, TRUE,0.7292645113556246,True,7,True,True
62_143, FALSE,0.45715659473112236,False,8,True,True
62_161, FALSE,0.6042876337701181,True,9,True,True
63_46, TRUE,0.5376473847092311,True,2,True,True
63_62, TRUE,0.5102820202793776,True,3,True,True
63_80, FALSE,0.652702437766536,True,4,True,True
63_96, FALSE,0.5524651987814732,True,5,True,True
63_112, FALSE,0.6091545502635214,True,6,True,True
63_129, TRUE,0.6814163105411836,True,7,True,True
63_145, TRUE,0.5859695247869927,True,8,True,True
63_161, TRUE,0.6771646964054723,True,9,True,True
64_45, TRUE,0.7045557278144127,True,2,True,True
64_61, FALSE,0.4331139637886867,False,3,True,True
64_79, FALSE,0.4585049841165548,False,4,True,True
64_95, FALSE,0.5273441132000743,True,5,True,True
64_111, TRUE,0.5316700695979076,True,6,True,True
64_127, TRUE,0.4918458480102499,False,7,True,True
64_143, FALSE,0.7588235188598683,True,8,True,True
64_161, FALSE,0.6535018897486944,True,9,True,True
65_46, TRUE,0.4522127318436661,False,2,True,False
65_62, TRUE,0.5370395046421833,True,3,True,False
65_80, FALSE,0.564539287909853,True,4,True,False
65_97, FALSE,0.3957424723479907,False,5,True,False
65_113, FALSE,0.5360292452668887,True,6,True,False
65_129, TRUE,0.6388352866874222,True,7,True,False
65_145, TRUE,0.5771937396488952,True,8,True,False
65_161, TRUE,0.695320269950184,True,9,True,False
66_46, TRUE,0.557262768933134,True,2,True,True
66_62, TRUE,0.46472791808736524,False,3,True,True
66_80, FALSE,0.6792684718207576,True,4,True,True
66_96, TRUE,0.6189909962020193,True,5,True,True
66_112, TRUE,0.39706867757092024,False,6,True,True
66_129, TRUE,0.5555718144308335,True,7,True,True
66_146, FALSE,0.6940864489861263,True,8,True,True
66_162, TRUE,0.5684523108842319,True,9,True,True
67_48, TRUE,0.5543131019751314,True,2,True,True
67_66, FALSE,0.6611353613631132,True,3,True,True
67_84, FALSE,0.4946424725509897,False,4,True,True
67_100, TRUE,0.6294481191720971,True,5,True,True
67_116, TRUE,0.4420577827418643,False,6,True,True
67_133, TRUE,0.3684633981926375,False,7,True,True
67_149, FALSE,0.6626600504520772,True,8,True,True
67_165, TRUE,0.5618835476865024,True,9,True,True
