,token,normedProbCorrect,ifCorrect,numResponsesBefore,ifMatch,ifContextHumanFirst
39_47, TRUE,0.5047749198353885,True,2,True,False
39_63, TRUE,0.5303505206966318,True,3,False,False
39_79, FALSE,0.4942124085039962,False,4,False,False
39_95, TRUE,0.5983140334362461,True,5,False,False
39_111, TRUE,0.48883339208821336,False,6,True,False
39_127, FALSE,0.6695136287822068,True,7,True,False
39_143, FALSE,0.47134204604256774,False,8,True,False
39_159, TRUE,0.6624033229998062,True,9,True,False
40_46, TRUE,0.3877971923087795,False,2,False,False
40_64, FALSE,0.7073660205218033,True,3,True,False
40_80, FALSE,0.5491665315717043,True,4,True,False
40_97, FALSE,0.5514878756765741,True,5,True,False
40_115, FALSE,0.46365103097152105,False,6,True,False
40_131, FALSE,0.6772514183276841,True,7,True,False
40_147, TRUE,0.7484887775721656,True,8,True,False
40_163, TRUE,0.5582451715489146,True,9,True,False
41_46, TRUE,0.5789634250177961,True,2,False,True
41_64, FALSE,0.6372248303128168,True,3,True,True
41_80, TRUE,0.5477768739563145,True,4,True,True
41_96, FALSE,0.7881108830664846,True,5,True,True
41_112, TRUE,0.7562352123653572,True,6,True,True
41_130, FALSE,0.8452121995537738,True,7,True,True
41_147, TRUE,0.7847929437414507,True,8,True,True
41_163, TRUE,0.526392197695594,True,9,True,True
42_47, TRUE,0.5866106919743704,True,2,True,False
42_65, FALSE,0.5958775218640467,True,3,True,False
42_81, FALSE,0.4941838123549281,False,4,True,False
42_97, FALSE,0.4926705850524185,False,5,True,False
42_113, TRUE,0.64788702700569,True,6,True,False
42_129, FALSE,0.6414144612509427,True,7,True,False
42_145, FALSE,0.5313290534599356,True,8,False,False
42_161, TRUE,0.7285393646449547,True,9,True,False
43_45, FALSE,0.5106509135472391,True,2,True,True
43_61, TRUE,0.5398201159186634,True,3,True,True
43_77, FALSE,0.714267707440344,True,4,False,True
43_94, FALSE,0.6450989574054308,True,5,True,True
43_110, TRUE,0.4711453164279292,False,6,True,True
43_127, TRUE,0.3737748991972058,False,7,True,True
43_143, FALSE,0.6052623563603166,True,8,True,True
43_159, TRUE,0.6112895166890798,True,9,True,True
44_45, TRUE,0.5443586411155289,True,2,False,True
44_63, FALSE,0.6808769642153712,True,3,True,True
44_79, FALSE,0.469369163120884,False,4,True,True
44_96, FALSE,0.4280428667931912,False,5,True,True
44_112, TRUE,0.5440964760581721,True,6,True,True
44_130, FALSE,0.741833304874154,True,7,True,True
44_146, FALSE,0.464787677218551,False,8,False,True
44_162, TRUE,0.5496018877176444,True,9,True,True
45_46, FALSE,0.5469451689960018,True,2,True,False
45_64, FALSE,0.5497614986506311,True,3,True,False
45_80, TRUE,0.5966388080091206,True,4,True,False
45_97, TRUE,0.17701644803613834,False,5,True,False
45_113, TRUE,0.20562813464604549,False,6,False,False
45_130, TRUE,0.5184261766909493,True,7,True,False
45_148, FALSE,0.5047205597372151,True,8,True,False
45_165, FALSE,0.5395765659616045,True,9,False,False
46_46, FALSE,0.4516089789384386,False,2,True,True
46_62, FALSE,0.5911416128611121,True,3,True,True
46_78, TRUE,0.4359381409308524,False,4,True,True
46_95, FALSE,0.7604290266248165,True,5,True,True
46_111, TRUE,0.48063007370950317,False,6,True,True
46_127, FALSE,0.8174002980711002,True,7,True,True
46_143, TRUE,0.5166783600257869,True,8,True,True
46_159, FALSE,0.6230813015169454,True,9,True,True
47_45, TRUE,0.4423268918451672,False,2,False,False
47_63, FALSE,0.6089738047565658,True,3,True,False
47_79, FALSE,0.4442558354985021,False,4,False,False
47_96, FALSE,0.458832704366187,False,5,True,False
47_112, TRUE,0.47347840312322464,False,6,True,False
47_128, FALSE,0.7234094722184381,True,7,True,False
47_146, FALSE,0.6662695261704108,True,8,True,False
47_162, TRUE,0.5624215515561053,True,9,True,False
48_47, TRUE,0.5848705545179952,True,2,True,False
48_65, FALSE,0.580493253214103,True,3,True,False
48_81, FALSE,0.4196860423130021,False,4,False,False
48_98, FALSE,0.5149605829824012,True,5,True,False
48_114, TRUE,0.4807833950845668,False,6,False,False
48_130, FALSE,0.6002899621819956,True,7,True,False
48_146, FALSE,0.48003020358837517,False,8,True,False
48_162, TRUE,0.5172642092240914,True,9,True,False
49_46, FALSE,0.4802053761634295,False,2,True,True
49_62, TRUE,0.5297832345491242,True,3,False,True
49_78, FALSE,0.6041708754906181,True,4,True,True
49_94, FALSE,0.5129708716379012,True,5,True,True
49_110, TRUE,0.4126281670555336,False,6,False,True
49_127, TRUE,0.34843377908396095,False,7,True,True
49_143, FALSE,0.6257008154603375,True,8,True,True
49_160, TRUE,0.5763864219384557,True,9,False,True
50_45, FALSE,0.4080786369306641,False,2,True,True
50_61, TRUE,0.5690801315017749,True,3,True,True
50_77, FALSE,0.6113774589975333,True,4,True,True
50_94, FALSE,0.6587837451826781,True,5,True,True
50_112, FALSE,0.6061843162615812,True,6,True,True
50_129, TRUE,0.5925072335554208,True,7,True,True
50_147, FALSE,0.7167346870379563,True,8,True,True
50_163, TRUE,0.7095178445949617,True,9,True,True
1_45, FALSE,0.4535549060600686,False,2,False,True
1_62, FALSE,0.5366363723640906,True,3,False,True
1_79, FALSE,0.5885852630128354,True,4,False,True
1_95, TRUE,0.4309984412671379,False,5,True,True
1_111, FALSE,0.6518155919780124,True,6,False,True
1_127, FALSE,0.6813475417563207,True,7,True,True
1_143, TRUE,0.4247810625156698,False,8,True,True
1_159, FALSE,0.739323183174217,True,9,True,True
2_47, FALSE,0.4515617261694945,False,2,True,False
2_63, TRUE,0.5425272290358288,True,3,True,False
2_79, TRUE,0.4995718076046781,False,4,True,False
2_95, TRUE,0.32077308257464626,False,5,True,False
2_111, TRUE,0.38347804361730414,False,6,True,False
2_127, FALSE,0.6325479606789872,True,7,True,False
2_145, FALSE,0.7617407122214002,True,8,True,False
2_161, FALSE,0.6153235439228071,True,9,True,False
3_48, FALSE,0.6076067489905406,True,2,True,False
3_64, FALSE,0.526352296509657,True,3,True,False
3_80, TRUE,0.660283618437449,True,4,True,False
3_96, TRUE,0.4258579401251268,False,5,True,False
3_112, TRUE,0.4139721871210339,False,6,True,False
3_128, FALSE,0.7089105114714922,True,7,True,False
3_146, TRUE,0.2215105071188723,False,8,False,False
3_162, TRUE,0.7337202153590984,True,9,True,False
4_45, TRUE,0.7352675785649735,True,2,True,True
4_61, FALSE,0.5123170825843747,True,3,True,True
4_78, TRUE,0.622024452430947,True,4,True,True
4_94, FALSE,0.6058746809041553,True,5,False,True
4_110, TRUE,0.7584022931309855,True,6,True,True
4_128, FALSE,0.7300846766030086,True,7,True,True
4_146, TRUE,0.6701572741825151,True,8,False,True
4_162, FALSE,0.7371455876703567,True,9,False,True
5_49, FALSE,0.5440700555427173,True,2,True,False
5_65, FALSE,0.5889778207456551,True,3,True,False
5_81, FALSE,0.6496628137024589,True,4,True,False
5_97, TRUE,0.4552865687572021,False,5,True,False
5_113, FALSE,0.8279118639859406,True,6,True,False
5_129, FALSE,0.6549912685891943,True,7,True,False
5_147, FALSE,0.8022270949006831,True,8,True,False
5_163, FALSE,0.917388557549424,True,9,True,False
6_46, FALSE,0.617160280634532,True,2,False,False
6_63, FALSE,0.5181014255856428,True,3,False,False
6_81, FALSE,0.7142583702610737,True,4,True,False
6_97, FALSE,0.8112178603705018,True,5,False,False
6_113, FALSE,0.5879773346935387,True,6,True,False
6_129, FALSE,0.782611860868829,True,7,True,False
6_145, TRUE,0.1478870451790557,False,8,True,False
6_161, FALSE,0.8569956471369814,True,9,True,False
7_47, FALSE,0.6106802085469858,True,2,True,False
7_63, FALSE,0.5596426158281735,True,3,True,False
7_80, TRUE,0.47898387210742127,False,4,True,False
7_96, TRUE,0.43918913448574237,False,5,True,False
7_112, TRUE,0.5139715119180241,True,6,True,False
7_131, FALSE,0.7496882851954314,True,7,True,False
7_149, FALSE,0.890911178643138,True,8,True,False
7_165, TRUE,0.8782661419252776,True,9,True,False
8_46, TRUE,0.516363968662454,True,2,True,False
8_63, FALSE,0.6502937573889733,True,3,False,False
8_80, FALSE,0.5125582032866737,True,4,False,False
8_96, FALSE,0.6039519429407243,True,5,True,False
8_112, TRUE,0.48005969404055593,False,6,True,False
8_129, FALSE,0.6625304086262086,True,7,False,False
8_147, TRUE,0.33043828322636515,False,8,False,False
8_163, FALSE,0.6198722504742191,True,9,False,False
9_47, FALSE,0.4753569652343483,False,2,True,False
9_64, FALSE,0.5815741779721832,True,3,False,False
9_81, FALSE,0.5659454308341753,True,4,False,False
9_97, FALSE,0.5375468488888525,True,5,True,False
9_113, TRUE,0.32046897964245896,False,6,True,False
9_132, FALSE,0.775487268623691,True,7,True,False
9_150, TRUE,0.2840210198944596,False,8,False,False
9_166, FALSE,0.7252588611680678,True,9,True,False
10_47, FALSE,0.5007467594447591,True,2,True,False
10_63, FALSE,0.5503874319676658,True,3,True,False
10_81, FALSE,0.6979878126080649,True,4,True,False
10_97, TRUE,0.5573795166001261,True,5,True,False
10_113, FALSE,0.7978128883092372,True,6,False,False
10_129, FALSE,0.7639614877536439,True,7,True,False
10_147, TRUE,0.3443900460216717,False,8,False,False
10_163, TRUE,0.7355399781735318,True,9,True,False
11_45, TRUE,0.6239436357757013,True,2,True,True
11_61, TRUE,0.553077251615242,True,3,True,True
11_77, FALSE,0.5465623309453038,True,4,True,True
11_93, TRUE,0.7166030264328911,True,5,True,True
11_109, TRUE,0.5270407780503641,True,6,True,True
11_127, FALSE,0.7463137990498226,True,7,True,True
11_143, TRUE,0.7197385089372148,True,8,True,True
11_159, FALSE,0.8881842254851849,True,9,True,True
12_45, FALSE,0.5012388199650761,True,2,False,True
12_62, FALSE,0.46027085971333204,False,3,False,True
12_79, TRUE,0.49866486817331396,False,4,True,True
12_95, TRUE,0.5245003053024686,True,5,True,True
12_111, FALSE,0.5395708470127258,True,6,True,True
12_127, FALSE,0.6414320148103184,True,7,True,True
12_143, TRUE,0.5320233878826263,True,8,True,True
12_160, FALSE,0.5145527560472442,True,9,True,True
13_46, FALSE,0.507508667971062,True,2,True,False
13_62, TRUE,0.5301595275837109,True,3,True,False
13_78, TRUE,0.5684177016112764,True,4,True,False
13_94, FALSE,0.7498049514302338,True,5,True,False
13_110, FALSE,0.6517134111938296,True,6,False,False
13_126, FALSE,0.7450768043705233,True,7,True,False
13_144, TRUE,0.489629320053357,False,8,False,False
13_160, TRUE,0.7258535957553266,True,9,True,False
14_45, FALSE,0.5159257360798298,True,2,False,True
14_64, FALSE,0.5836001871408902,True,3,True,True
14_80, FALSE,0.5948234570419544,True,4,True,True
14_96, TRUE,0.474206003642126,False,5,True,True
14_112, TRUE,0.5324004339394023,True,6,True,True
14_130, FALSE,0.7872604656787623,True,7,True,True
14_146, TRUE,0.29898363972250863,False,8,True,True
14_162, FALSE,0.8648753889467634,True,9,True,True
15_46, TRUE,0.6010320636558684,True,2,True,False
15_65, FALSE,0.6051064934759219,True,3,True,False
15_83, FALSE,0.5478770390157157,True,4,True,False
15_99, TRUE,0.6247112703244492,True,5,True,False
15_115, TRUE,0.6169105842962838,True,6,True,False
15_133, FALSE,0.7278334243535947,True,7,True,False
15_149, TRUE,0.7632177491377931,True,8,True,False
15_165, FALSE,0.9078504038515858,True,9,True,False
16_46, FALSE,0.5760464323036345,True,2,True,False
16_63, FALSE,0.5952131633908794,True,3,False,False
16_80, TRUE,0.4548031832599091,False,4,True,False
16_96, TRUE,0.44985614121193346,False,5,True,False
16_112, FALSE,0.7643973201049549,True,6,False,False
16_128, FALSE,0.7891784588845999,True,7,True,False
16_144, TRUE,0.5791912185639523,True,8,True,False
16_160, FALSE,0.8901294263354435,True,9,True,False
17_45, TRUE,0.5931840500059037,True,2,True,True
17_61, FALSE,0.6016282703521858,True,3,True,True
17_77, FALSE,0.4977197833078395,False,4,True,True
17_93, TRUE,0.6628927760528467,True,5,True,True
17_109, FALSE,0.8092577269563266,True,6,True,True
17_126, FALSE,0.39654273027456904,False,7,False,True
17_144, FALSE,0.6072956735279601,True,8,True,True
17_160, FALSE,0.5822164426137725,True,9,False,True
18_47, FALSE,0.5556640982574172,True,2,True,False
