,token,normedProbCorrect,ifCorrect,numResponsesBefore,ifMatch,ifContextHumanFirst
30_159, FALSE,0.34112023651243323,False,9,False,True
31_46, FALSE,0.5265558127111953,True,2,True,True
31_62, TRUE,0.48992581356074216,False,3,True,True
31_78, TRUE,0.3863853352329843,False,4,True,True
31_96, FALSE,0.7631032715072927,True,5,True,True
31_114, FALSE,0.6664026631991307,True,6,True,True
31_130, FALSE,0.6653375179462595,True,7,True,True
31_146, TRUE,0.7649835196825147,True,8,True,True
31_162, TRUE,0.5032567364427892,True,9,True,True
32_46, FALSE,0.44387066232252287,False,2,True,True
32_63, TRUE,0.48012445371380785,False,3,False,True
32_82, FALSE,0.6264518139836988,True,4,True,True
32_100, FALSE,0.6292390110658215,True,5,True,True
32_116, TRUE,0.47848408039870566,False,6,False,True
32_132, TRUE,0.46642973014550887,False,7,True,True
32_148, TRUE,0.5546532718610486,True,8,True,True
32_164, FALSE,0.6495317497314355,True,9,True,True
33_47, TRUE,0.5403933312885836,True,2,False,False
33_64, FALSE,0.45061621661082835,False,3,True,False
33_80, FALSE,0.4478913539413598,False,4,True,False
33_96, TRUE,0.6809059447925678,True,5,True,False
33_112, FALSE,0.6633734167364865,True,6,True,False
33_129, FALSE,0.5319787987833482,True,7,True,False
33_147, FALSE,0.7118504846609965,True,8,True,False
33_163, TRUE,0.6202236377572676,True,9,True,False
34_46, TRUE,0.3418159205618089,False,2,True,False
34_62, TRUE,0.4881833107552964,False,3,True,False
34_78, FALSE,0.609683958902276,True,4,True,False
34_94, TRUE,0.7209373154520274,True,5,True,False
34_111, TRUE,0.5255705100481174,True,6,True,False
34_127, TRUE,0.6623444802334246,True,7,True,False
34_143, FALSE,0.4697302190048846,False,8,False,False
34_159, TRUE,0.6006523562835479,True,9,True,False
35_47, TRUE,0.4568536911642444,False,2,True,False
35_64, TRUE,0.4110175917902266,False,3,True,False
35_80, TRUE,0.551351993137719,True,4,True,False
35_96, TRUE,0.567812110613745,True,5,True,False
35_112, FALSE,0.6732982321341465,True,6,True,False
35_128, FALSE,0.6296153460037824,True,7,True,False
35_144, TRUE,0.750258396777916,True,8,True,False
35_160, FALSE,0.24464418455178175,False,9,False,False
36_46, FALSE,0.35441820547166414,False,2,True,True
36_63, FALSE,0.5537607670269438,True,3,False,True
36_79, TRUE,0.6880739227127948,True,4,True,True
36_97, FALSE,0.6826233382097285,True,5,False,True
36_114, FALSE,0.7268226932685224,True,6,True,True
36_130, TRUE,0.6772389218718483,True,7,True,True
36_146, TRUE,0.2126373266077271,False,8,False,True
36_162, FALSE,0.5765428899288291,True,9,True,True
37_46, TRUE,0.4588592234838601,False,2,True,False
37_62, TRUE,0.5218490744032824,True,3,True,False
37_79, FALSE,0.5524001124766021,True,4,True,False
37_95, TRUE,0.6327563173039477,True,5,True,False
37_111, TRUE,0.3207755881734994,False,6,True,False
37_129, FALSE,0.7148535890140675,True,7,True,False
37_145, TRUE,0.7254549358131333,True,8,False,False
37_162, TRUE,0.6799263439241044,True,9,True,False
38_45, TRUE,0.526590040760846,True,2,True,True
38_62, FALSE,0.557498053860175,True,3,True,True
38_78, FALSE,0.4448502051754582,False,4,False,True
38_94, FALSE,0.4775855680135247,False,5,True,True
38_112, FALSE,0.5395547335325316,True,6,True,True
38_128, TRUE,0.45830703849598536,False,7,True,True
38_144, TRUE,0.421870928553468,False,8,True,True
38_160, TRUE,0.534764344736109,True,9,True,True
39_46, TRUE,0.5346761197167573,True,2,True,True
39_62, TRUE,0.4885922375484443,False,3,True,True
39_78, FALSE,0.629446348854588,True,4,True,True
39_95, TRUE,0.7004707996291157,True,5,True,True
39_111, TRUE,0.5649096632273582,True,6,True,True
39_127, FALSE,0.553251699281673,True,7,True,True
39_143, TRUE,0.7599143691778615,True,8,True,True
39_161, FALSE,0.7657719775163907,True,9,True,True
40_49, FALSE,0.5614477611781292,True,2,True,True
40_65, FALSE,0.6791662419909961,True,3,True,True
40_82, TRUE,0.3911306417316269,False,4,True,True
40_100, TRUE,0.36352948625584863,False,5,False,True
40_117, FALSE,0.5500674241543009,True,6,False,True
40_133, TRUE,0.492056578386014,False,7,True,True
40_149, TRUE,0.5039681416862541,True,8,False,True
40_165, TRUE,0.5715115794298576,True,9,False,True
41_47, TRUE,0.5016050319869428,True,2,True,False
41_65, FALSE,0.5607619936742199,True,3,True,False
41_81, TRUE,0.5695384179217485,True,4,True,False
41_97, TRUE,0.6350809632286643,True,5,True,False
41_115, FALSE,0.6956313120427132,True,6,False,False
41_131, TRUE,0.6580707940971002,True,7,True,False
41_147, FALSE,0.7225705969785511,True,8,False,False
41_163, TRUE,0.48252625643489094,False,9,True,False
42_47, FALSE,0.536647748438283,True,2,True,False
42_63, FALSE,0.46181120954868665,False,3,True,False
42_81, FALSE,0.49126237460780914,False,4,True,False
42_97, TRUE,0.47632657359793623,False,5,True,False
42_113, FALSE,0.6945155659122777,True,6,True,False
42_130, FALSE,0.4758365176391148,False,7,True,False
42_146, FALSE,0.6496784633890661,True,8,True,False
42_162, TRUE,0.678333626473003,True,9,True,False
43_45, TRUE,0.6811786191641237,True,2,True,True
43_61, FALSE,0.4735021985443819,False,3,True,True
43_77, TRUE,0.5569465605055359,True,4,False,True
43_93, TRUE,0.43026797658068355,False,5,True,True
43_109, TRUE,0.6384646624673062,True,6,True,True
43_127, FALSE,0.7347839083779403,True,7,True,True
43_143, FALSE,0.5213750317619341,True,8,True,True
43_159, TRUE,0.7300772020124704,True,9,True,True
44_47, TRUE,0.5447115117166454,True,2,False,True
44_63, TRUE,0.532818274048073,True,3,True,True
44_79, TRUE,0.5563355781538716,True,4,False,True
44_95, FALSE,0.5096356643899035,True,5,False,True
44_111, FALSE,0.502545328012454,True,6,False,True
44_128, TRUE,0.5749122396733118,True,7,True,True
44_145, FALSE,0.5367852976937378,True,8,True,True
44_164, FALSE,0.5738789684034566,True,9,False,True
45_46, TRUE,0.5600214103686805,True,2,True,True
45_63, FALSE,0.7229016269327696,True,3,True,True
45_80, TRUE,0.5165449973937822,True,4,True,True
45_96, TRUE,0.3748273339799924,False,5,True,True
45_113, FALSE,0.7304085873657248,True,6,True,True
45_130, TRUE,0.7950129015304894,True,7,True,True
45_146, FALSE,0.8417397818253337,True,8,True,True
45_162, FALSE,0.8548708972385695,True,9,True,True
46_45, TRUE,0.6135296686706894,True,2,True,True
46_61, TRUE,0.5997745544952378,True,3,True,True
46_77, TRUE,0.38550839445988094,False,4,False,True
46_94, FALSE,0.5386059481723107,True,5,True,True
46_110, FALSE,0.5089015968564038,True,6,True,True
46_127, FALSE,0.5960722261117226,True,7,True,True
46_143, TRUE,0.6437318661107075,True,8,False,True
46_163, FALSE,0.7161852345620271,True,9,True,True
47_47, FALSE,0.4514115063096048,False,2,True,True
47_63, TRUE,0.5390391531140785,True,3,False,True
47_79, FALSE,0.6643047163973428,True,4,True,True
47_95, TRUE,0.48208144184469554,False,5,True,True
47_111, FALSE,0.7247713461986224,True,6,False,True
47_127, TRUE,0.5064522168136845,True,7,True,True
47_143, TRUE,0.25987700123978896,False,8,False,True
47_162, FALSE,0.5936055881481799,True,9,True,True
48_46, FALSE,0.5650775158310104,True,2,False,False
48_63, TRUE,0.5715218817568365,True,3,True,False
48_81, FALSE,0.6780971904226143,True,4,True,False
48_97, TRUE,0.6085249666997413,True,5,True,False
48_113, FALSE,0.7702758152924811,True,6,False,False
48_129, TRUE,0.6986002008343608,True,7,True,False
48_147, FALSE,0.8366765765460574,True,8,True,False
48_163, TRUE,0.49785425317282656,False,9,True,False
49_45, FALSE,0.6151113271176765,True,2,False,False
49_61, FALSE,0.5433356470774211,True,3,True,False
49_78, TRUE,0.5074095075446472,True,4,True,False
49_94, FALSE,0.7785348922280905,True,5,True,False
49_110, TRUE,0.5865441269548571,True,6,True,False
49_126, FALSE,0.7927815319334532,True,7,True,False
49_144, FALSE,0.6478408659162396,True,8,True,False
49_160, FALSE,0.6376100990804346,True,9,True,False
50_47, TRUE,0.48015874952928184,False,2,True,False
50_65, FALSE,0.5919628124748763,True,3,False,False
50_81, TRUE,0.5149501073628004,True,4,True,False
50_97, FALSE,0.5857899825349681,True,5,True,False
50_113, FALSE,0.48590271225420634,False,6,True,False
50_129, TRUE,0.6663306019229454,True,7,True,False
50_145, TRUE,0.49981401250857804,False,8,True,False
50_161, FALSE,0.8545687227360598,True,9,True,False
51_46, FALSE,0.6976145602239167,True,2,True,False
51_62, FALSE,0.574137362966419,True,3,True,False
51_78, TRUE,0.5661497277205317,True,4,True,False
51_94, TRUE,0.23197491402977868,False,5,True,False
51_110, TRUE,0.6042794317845119,True,6,True,False
51_126, FALSE,0.7671560644699272,True,7,True,False
51_142, FALSE,0.8601104802529294,True,8,True,False
51_158, TRUE,0.638937369200742,True,9,True,False
52_46, TRUE,0.36241019777927586,False,2,False,False
52_62, FALSE,0.5415111290928676,True,3,True,False
52_78, TRUE,0.564298246522841,True,4,False,False
52_96, FALSE,0.5907561311765637,True,5,True,False
52_112, FALSE,0.4969768868393089,False,6,True,False
52_128, FALSE,0.3975655899033833,False,7,True,False
52_144, FALSE,0.5670181000310014,True,8,True,False
52_160, TRUE,0.5645036390892911,True,9,True,False
53_47, FALSE,0.48254628197534033,False,2,True,True
53_63, FALSE,0.545418149312427,True,3,False,True
53_82, FALSE,0.6497167077189864,True,4,True,True
53_98, FALSE,0.7293322824636769,True,5,False,True
53_115, TRUE,0.40606039847604586,False,6,True,True
53_131, TRUE,0.30384315207957047,False,7,False,True
53_147, TRUE,0.41289535298241176,False,8,True,True
53_163, FALSE,0.5997571367011696,True,9,True,True
54_45, TRUE,0.579060130787192,True,2,True,True
54_61, TRUE,0.3895982564130069,False,3,False,True
54_77, FALSE,0.5499984567226364,True,4,True,True
54_96, FALSE,0.4877353507129953,False,5,True,True
54_112, FALSE,0.5151749805964518,True,6,True,True
54_130, FALSE,0.5290191334147056,True,7,False,True
54_146, TRUE,0.647121668613211,True,8,True,True
54_162, FALSE,0.5346685313829473,True,9,True,True
55_46, FALSE,0.5749607695513057,True,2,True,False
55_62, TRUE,0.4823796097684373,False,3,True,False
55_79, FALSE,0.6633777087244246,True,4,True,False
55_97, FALSE,0.6074757790981502,True,5,True,False
55_113, TRUE,0.45441445607335423,False,6,False,False
55_129, FALSE,0.6367882233551992,True,7,True,False
55_145, FALSE,0.47926945352370814,False,8,True,False
55_161, TRUE,0.7317682264799025,True,9,True,False
56_45, FALSE,0.5930800262515098,True,2,False,False
56_61, TRUE,0.5028247674464933,True,3,True,False
56_77, FALSE,0.7583813311989869,True,4,False,False
56_93, TRUE,0.5801783066350119,True,5,True,False
56_109, TRUE,0.1812145033096387,False,6,True,False
56_125, FALSE,0.7432466579765538,True,7,True,False
56_142, TRUE,0.6176756879294545,True,8,True,False
56_158, FALSE,0.33752499992308,False,9,False,False
57_45, FALSE,0.4113426815226903,False,2,True,True
57_61, TRUE,0.5689781824181525,True,3,True,True
57_78, FALSE,0.6222477552004305,True,4,True,True
57_94, FALSE,0.7730972644503281,True,5,True,True
57_110, FALSE,0.7548465199206865,True,6,True,True
57_126, TRUE,0.5985175075812427,True,7,True,True
57_142, TRUE,0.32279861273503724,False,8,False,True
57_158, TRUE,0.5682249146653917,True,9,True,True
58_46, TRUE,0.5208771197877746,True,2,False,False
58_62, TRUE,0.546665360125745,True,3,True,False
58_79, FALSE,0.5044726056997301,True,4,True,False
58_95, TRUE,0.6391151317314993,True,5,True,False
58_112, FALSE,0.6738199325911131,True,6,False,False
58_129, FALSE,0.6513037559371861,True,7,False,False
58_145, TRUE,0.8209185138398551,True,8,True,False
58_161, TRUE,0.8691911205216112,True,9,True,False
59_48, TRUE,0.582504926817724,True,2,True,True
59_65, TRUE,0.4801301447095352,False,3,True,True
59_81, TRUE,0.49698164416566315,False,4,True,True
59_97, TRUE,0.46168605634177506,False,5,True,True
59_114, FALSE,0.4459705810653249,False,6,True,True
59_131, TRUE,0.5501240227380424,True,7,True,True
59_149, FALSE,0.6495769122182025,True,8,True,True
59_167, FALSE,0.503316846345136,True,9,False,True
60_45, FALSE,0.5661028620292247,True,2,True,False
60_61, TRUE,0.669192770865086,True,3,True,False
60_77, FALSE,0.6290752261902355,True,4,True,False
60_94, TRUE,0.6907595586238452,True,5,True,False
60_110, FALSE,0.9078858098556327,True,6,True,False
60_126, TRUE,0.26226127907704294,False,7,False,False
60_142, TRUE,0.43984323566938366,False,8,True,False
60_158, TRUE,0.6652177477321168,True,9,True,False
61_47, TRUE,0.5754305630465961,True,2,True,True
61_63, FALSE,0.5817208351827351,True,3,True,True
61_79, TRUE,0.5751294716006959,True,4,True,True
61_95, FALSE,0.6426225932406909,True,5,False,True
61_112, TRUE,0.5135064383651273,True,6,False,True
61_128, TRUE,0.3902697689292646,False,7,True,True
61_144, FALSE,0.7970562069052,True,8,True,True
61_160, FALSE,0.7462935724457956,True,9,True,True
62_49, FALSE,0.5412828795123785,True,2,True,False
62_67, FALSE,0.5867383689305107,True,3,True,False
62_83, TRUE,0.5143259603521584,True,4,False,False
62_99, TRUE,0.4968147430906168,False,5,True,False
62_117, FALSE,0.6142620273193528,True,6,True,False
62_133, TRUE,0.4934543339770282,False,7,False,False
62_149, TRUE,0.5604274946671958,True,8,True,False
62_165, FALSE,0.4934409837700899,False,9,True,False
63_47, FALSE,0.5741998691398691,True,2,False,False
63_63, FALSE,0.4649907757605313,False,3,True,False
63_79, TRUE,0.45404375874848796,False,4,True,False
63_96, FALSE,0.6405164163942312,True,5,True,False
63_112, TRUE,0.5142068499020842,True,6,True,False
63_128, FALSE,0.7225606358952423,True,7,True,False
63_145, FALSE,0.6094714790027639,True,8,True,False
63_161, FALSE,0.7928811330171261,True,9,True,False
64_46, TRUE,0.5084239778053916,True,2,True,True
64_62, TRUE,0.21379561195343233,False,3,True,True
64_78, FALSE,0.5943158329112873,True,4,True,True
64_94, FALSE,0.5209818858964792,True,5,True,True
64_110, FALSE,0.49890326175893157,False,6,True,True
64_126, FALSE,0.6094160960305256,True,7,True,True
64_143, TRUE,0.5672878032310894,True,8,False,True
64_159, FALSE,0.6277060913099533,True,9,False,True
65_46, FALSE,0.5457605216076885,True,2,True,False
65_62, FALSE,0.45862712705006387,False,3,True,False
65_78, FALSE,0.5243061937970532,True,4,True,False
65_94, TRUE,0.41091972150692563,False,5,True,False
65_111, TRUE,0.34413685368917485,False,6,True,False
65_128, TRUE,0.4599724004173665,False,7,False,False
65_146, FALSE,0.6972016061214716,True,8,True,False
65_163, FALSE,0.5852761718260818,True,9,True,False
66_47, TRUE,0.4656418576217431,False,2,True,False
66_63, TRUE,0.5513963350159217,True,3,True,False
66_79, TRUE,0.5072026017342709,True,4,True,False
66_95, TRUE,0.6315996700575786,True,5,True,False
66_111, TRUE,0.6487045803254792,True,6,True,False
66_129, FALSE,0.5375203092890971,True,7,True,False
66_145, TRUE,0.7467865968190861,True,8,True,False
66_164, FALSE,0.634169908900411,True,9,True,False
67_45, TRUE,0.5067983435171665,True,2,True,False
67_61, TRUE,0.5632691189089347,True,3,True,False
67_77, FALSE,0.5688864521834588,True,4,True,False
67_93, TRUE,0.7472709933109986,True,5,True,False
67_109, FALSE,0.7006868461181558,True,6,True,False
67_126, FALSE,0.5818396200977479,True,7,False,False
67_142, TRUE,0.6228214317138885,True,8,True,False
67_161, FALSE,0.7710141367707642,True,9,True,False
68_46, TRUE,0.5394836826826307,True,2,True,True
